OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/30/2025,01:00,16407.98,14323.78,8312.75,14117.54,53162.04,N
05/30/2025,02:00,15333.65,13576.25,8519.49,13452.63,50882.02,N
05/30/2025,03:00,14790.51,13187.07,8699.88,13078.64,49756.10,N
05/30/2025,04:00,14399.44,12999.76,8749.03,13139.48,49287.72,N
05/30/2025,05:00,13951.70,12876.26,8707.13,13068.15,48603.23,N
05/30/2025,06:00,14078.68,12544.99,8674.51,13152.07,48450.24,N
05/30/2025,07:00,14293.83,12551.73,8509.67,13279.88,48635.11,N
05/30/2025,08:00,14723.07,12872.74,8696.08,13591.34,49883.23,N
05/30/2025,09:00,15263.19,13235.81,8834.82,14111.72,51445.53,N
05/30/2025,10:00,16434.34,13809.11,9471.18,14704.33,54418.96,N
05/30/2025,11:00,17348.57,14285.61,9365.31,14977.64,55977.14,N
05/30/2025,12:00,17826.39,14464.54,9415.49,14548.53,56254.95,N
05/30/2025,13:00,18551.15,15140.77,9390.87,14308.60,57391.39,N
05/30/2025,14:00,18942.89,15655.67,9336.88,15147.01,59082.44,N
05/30/2025,15:00,19920.39,16302.26,9505.03,16077.99,61805.66,N
05/30/2025,16:00,20474.80,16724.65,9553.35,16713.76,63466.57,N
05/30/2025,17:00,21228.68,17056.64,9676.68,17076.48,65038.48,N
05/30/2025,18:00,21491.36,17060.73,9767.53,17181.80,65501.41,N
05/30/2025,19:00,21054.66,16689.02,9594.28,16760.49,64098.45,N
05/30/2025,20:00,20148.84,16046.99,8893.55,16206.70,61296.09,N
05/30/2025,21:00,18834.83,15471.18,8312.16,15824.68,58442.85,N
05/30/2025,22:00,17759.82,14857.88,7955.11,15386.58,55959.39,N
05/30/2025,23:00,17200.92,14497.57,8153.49,14856.23,54708.22,N
05/30/2025,24:00,16025.60,13953.26,8279.57,14218.93,52477.36,N
05/29/2025,01:00,14790.25,13242.95,9306.98,12849.33,50189.51,N
05/29/2025,02:00,13978.60,12700.78,9398.79,12704.95,48783.13,N
05/29/2025,03:00,13559.48,12475.26,9444.27,12029.88,47508.89,N
05/29/2025,04:00,12999.96,11715.30,9475.23,11505.90,45696.38,N
05/29/2025,05:00,13014.54,11601.92,9143.72,11552.46,45312.64,N
05/29/2025,06:00,13436.32,11814.10,8946.13,11881.89,46078.45,N
05/29/2025,07:00,14232.37,12386.07,8968.15,12226.65,47813.24,N
05/29/2025,08:00,14819.75,12838.44,8993.41,12637.75,49289.34,N
05/29/2025,09:00,15622.03,13448.98,9401.86,13521.56,51994.43,N
05/29/2025,10:00,16084.69,14032.28,9473.39,14682.12,54272.48,N
05/29/2025,11:00,16912.08,14601.14,9590.46,15719.66,56823.34,N
05/29/2025,12:00,18425.02,15563.75,9951.98,16738.90,60679.66,N
05/29/2025,13:00,19165.06,16128.93,9731.93,17643.88,62669.80,N
05/29/2025,14:00,20284.75,16892.35,9780.18,18505.29,65462.57,N
05/29/2025,15:00,21521.49,17769.66,9897.14,19146.75,68335.04,N
05/29/2025,16:00,22407.75,18494.08,10069.32,19552.72,70523.86,N
05/29/2025,17:00,23487.12,19253.45,10189.87,19788.61,72719.04,N
05/29/2025,18:00,23626.38,19503.43,9966.21,19607.76,72703.78,N
05/29/2025,19:00,23171.52,19276.33,9598.46,18986.47,71032.77,N
05/29/2025,20:00,22162.93,18659.61,9257.08,18229.54,68309.17,N
05/29/2025,21:00,21367.88,17969.92,8746.38,17690.93,65775.11,N
05/29/2025,22:00,20630.90,17404.82,8387.37,17138.83,63561.93,N
05/29/2025,23:00,19288.81,16486.81,8419.22,16154.38,60349.22,N
05/29/2025,24:00,17910.73,15391.11,8519.89,15082.07,56903.80,N
05/28/2025,01:00,15544.31,14157.11,9339.03,13782.41,52822.85,N
05/28/2025,02:00,14993.53,13578.63,9213.96,13260.74,51046.86,N
05/28/2025,03:00,14307.72,13095.03,9029.89,12927.14,49359.77,N
05/28/2025,04:00,13931.84,12600.35,9039.76,12696.21,48268.16,N
05/28/2025,05:00,13647.76,12365.94,8863.54,12554.32,47431.55,N
05/28/2025,06:00,13999.77,12203.37,8878.40,12793.43,47874.97,N
05/28/2025,07:00,14585.03,12597.12,8898.07,13204.38,49284.60,N
05/28/2025,08:00,15258.29,12953.15,8897.69,13574.68,50683.80,N
05/28/2025,09:00,15889.23,13220.65,8977.26,13817.61,51904.76,N
05/28/2025,10:00,16477.01,13556.44,9331.75,13921.31,53286.52,N
05/28/2025,11:00,16952.06,13729.67,9576.76,13798.03,54056.52,N
05/28/2025,12:00,17664.44,14734.73,9765.94,13863.98,56029.08,N
05/28/2025,13:00,18288.99,15306.82,9750.03,13704.93,57050.76,N
05/28/2025,14:00,18388.92,15837.42,9689.85,13801.80,57718.00,N
05/28/2025,15:00,18873.85,16777.79,9904.50,14043.14,59599.27,N
05/28/2025,16:00,19681.79,17676.90,10065.24,14447.89,61871.81,N
05/28/2025,17:00,20020.36,18377.75,10312.93,15177.73,63888.77,N
05/28/2025,18:00,19797.37,18624.33,10427.18,15738.59,64587.48,N
05/28/2025,19:00,19643.56,18220.57,10323.40,15767.34,63954.87,N
05/28/2025,20:00,19185.68,17357.78,9952.59,15285.92,61781.98,N
05/28/2025,21:00,18607.26,16692.30,9382.59,14937.30,59619.45,N
05/28/2025,22:00,18163.28,16220.37,9374.31,14640.64,58398.60,N
05/28/2025,23:00,17041.72,15323.15,9234.37,13961.25,55560.49,N
05/28/2025,24:00,15743.70,14241.72,9179.04,13199.05,52363.51,N
05/27/2025,01:00,13716.26,13306.74,9252.25,13137.91,49413.16,N
05/27/2025,02:00,13205.88,12598.10,9304.99,12202.62,47311.59,N
05/27/2025,03:00,12568.00,12066.14,9032.42,11707.42,45373.99,N
05/27/2025,04:00,12343.99,11732.42,9052.38,11181.64,44310.44,N
05/27/2025,05:00,12413.35,11550.87,8838.80,11225.89,44028.91,N
05/27/2025,06:00,12872.69,11800.19,8899.39,11523.14,45095.40,N
05/27/2025,07:00,13688.57,12391.22,8529.09,12011.73,46620.62,N
05/27/2025,08:00,14329.25,12632.66,8729.43,12213.20,47904.55,N
05/27/2025,09:00,15402.27,12916.15,9452.53,12796.48,50567.43,N
05/27/2025,10:00,16409.51,13301.04,9836.71,13610.17,53157.43,N
05/27/2025,11:00,17479.97,14115.89,10308.65,14295.42,56199.93,N
05/27/2025,12:00,18616.14,14966.24,9982.05,15078.18,58642.61,N
05/27/2025,13:00,19525.24,15865.17,10027.34,16042.73,61460.48,N
05/27/2025,14:00,20096.69,16781.00,9935.83,17116.31,63929.83,N
05/27/2025,15:00,20874.81,17783.23,10224.09,18051.58,66933.70,N
05/27/2025,16:00,21631.78,18714.61,10395.02,18644.57,69385.98,N
05/27/2025,17:00,22140.38,19269.31,10338.76,18918.23,70666.67,N
05/27/2025,18:00,22166.64,19550.31,10024.70,18706.84,70448.49,N
05/27/2025,19:00,21770.56,19410.79,9482.81,18136.95,68801.11,N
05/27/2025,20:00,20839.64,18681.68,8805.07,17374.45,65700.85,N
05/27/2025,21:00,19837.21,17925.29,8220.25,16769.76,62752.51,N
05/27/2025,22:00,19083.11,17184.44,7917.47,16264.99,60450.00,N
05/27/2025,23:00,18360.84,16375.47,8837.53,15583.62,59157.46,N
05/27/2025,24:00,17008.17,15296.81,9593.79,14576.42,56475.19,N
05/26/2025,01:00,19034.10,15742.29,9343.73,15449.56,59569.68,N
05/26/2025,02:00,17707.13,14939.18,9276.64,15062.90,56985.84,N
05/26/2025,03:00,16187.91,14302.73,9084.51,14567.85,54143.00,N
05/26/2025,04:00,14888.55,13937.40,8979.41,14229.72,52035.08,N
05/26/2025,05:00,14534.14,13830.22,9088.39,14159.26,51612.01,N
05/26/2025,06:00,14183.15,13778.33,9007.86,14243.01,51212.35,N
05/26/2025,07:00,13936.52,13813.19,9030.96,14104.37,50885.04,N
05/26/2025,08:00,13763.99,13908.46,8930.60,14049.80,50652.86,N
05/26/2025,09:00,14352.11,14487.87,9416.57,14891.47,53148.02,N
05/26/2025,10:00,15131.42,15230.06,9854.25,15749.90,55965.63,N
05/26/2025,11:00,15494.66,15803.90,10075.51,16456.27,57830.34,N
05/26/2025,12:00,15857.62,16443.13,9926.04,16950.19,59176.98,N
05/26/2025,13:00,16709.93,16773.17,9930.93,16421.03,59835.05,N
05/26/2025,14:00,16407.13,17209.57,9768.65,15423.06,58808.42,N
05/26/2025,15:00,16993.68,18129.46,9765.50,14874.39,59763.02,N
05/26/2025,16:00,17052.32,18832.23,9767.91,14603.85,60256.32,N
05/26/2025,17:00,17089.63,19277.26,9729.41,14965.40,61061.71,N
05/26/2025,18:00,17102.91,19710.15,9688.20,15464.96,61966.22,N
05/26/2025,19:00,16882.56,19599.46,9630.95,15646.19,61759.16,N
05/26/2025,20:00,16564.27,18826.67,9341.52,15413.15,60145.61,N
05/26/2025,21:00,16486.35,18252.41,9162.19,15306.68,59207.64,N
05/26/2025,22:00,16097.72,16884.65,8650.91,15136.94,56770.22,N
05/26/2025,23:00,15336.59,15534.54,9024.62,14669.33,54565.08,N
05/26/2025,24:00,14439.24,14423.67,9172.51,14008.85,52044.26,N
05/25/2025,01:00,18870.46,15513.59,9264.13,15002.14,58650.32,N
05/25/2025,02:00,17605.40,14547.46,8955.45,14487.32,55595.63,N
05/25/2025,03:00,16767.80,13980.53,8903.26,14150.57,53802.15,N
05/25/2025,04:00,16174.74,13647.04,8875.16,13967.63,52664.56,N
05/25/2025,05:00,15693.56,13253.79,8808.52,13792.19,51548.06,N
05/25/2025,06:00,15525.95,13253.15,8816.18,13843.32,51438.61,N
05/25/2025,07:00,15470.92,13155.92,8779.01,13724.67,51130.52,N
05/25/2025,08:00,16154.12,13399.05,8848.51,13845.82,52247.50,N
05/25/2025,09:00,18288.23,14282.19,9785.08,14905.73,57261.23,N
05/25/2025,10:00,19036.65,15227.27,10258.40,15612.36,60134.67,N
05/25/2025,11:00,20274.98,16627.89,9830.20,16489.50,63222.57,N
05/25/2025,12:00,21425.00,17275.51,9648.50,17256.16,65605.18,N
05/25/2025,13:00,22601.19,18178.03,9727.69,17945.95,68452.86,N
05/25/2025,14:00,23784.58,18837.42,10015.87,18434.77,71072.63,N
05/25/2025,15:00,24694.07,19630.55,10182.82,18866.26,73373.69,N
05/25/2025,16:00,25425.38,20131.02,10354.11,19129.53,75040.04,N
05/25/2025,17:00,26014.35,20483.51,10362.79,19196.21,76056.87,N
05/25/2025,18:00,26160.21,20623.44,10354.50,19033.85,76172.00,N
05/25/2025,19:00,25707.37,20337.61,10152.11,18674.23,74871.31,N
05/25/2025,20:00,24688.34,19585.33,9919.43,18000.10,72193.21,N
05/25/2025,21:00,23715.84,19000.86,9671.65,17608.81,69997.16,N
05/25/2025,22:00,22967.41,18459.41,9689.87,17303.03,68419.72,N
05/25/2025,23:00,21650.25,17628.16,9565.03,16726.84,65570.28,N
05/25/2025,24:00,20528.42,16605.18,9287.56,16086.18,62507.35,N
05/24/2025,01:00,19565.24,15295.98,9603.07,14985.38,59449.66,N
05/24/2025,02:00,18294.84,14500.14,9583.89,14423.60,56802.46,N
05/24/2025,03:00,17669.67,14021.66,9504.92,13942.73,55138.98,N
05/24/2025,04:00,16852.67,13602.95,9304.97,13795.87,53556.47,N
05/24/2025,05:00,16402.28,13310.72,9236.32,13707.04,52656.36,N
05/24/2025,06:00,16335.59,13224.54,9220.37,13612.96,52393.47,N
05/24/2025,07:00,16330.28,13167.34,9130.23,13515.08,52142.93,N
05/24/2025,08:00,16755.56,13362.71,9437.20,13716.80,53272.27,N
05/24/2025,09:00,17982.45,14200.32,10100.87,14785.84,57069.48,N
05/24/2025,10:00,19092.39,15748.27,10104.32,16065.49,61010.47,N
05/24/2025,11:00,20040.50,16939.51,10072.92,16815.85,63868.78,N
05/24/2025,12:00,21283.35,17346.75,9943.34,17528.50,66101.94,N
05/24/2025,13:00,22264.66,18259.61,10014.96,18290.91,68830.14,N
05/24/2025,14:00,22925.01,19039.58,10188.99,18601.42,70755.00,N
05/24/2025,15:00,23978.00,19768.75,10348.95,19211.04,73306.74,N
05/24/2025,16:00,24893.58,20454.09,10413.03,19579.31,75340.02,N
05/24/2025,17:00,25495.93,20902.02,10529.77,19612.23,76539.95,N
05/24/2025,18:00,25684.35,21069.30,10415.40,19338.56,76507.61,N
05/24/2025,19:00,25330.48,20832.15,10151.37,18857.45,75171.45,N
05/24/2025,20:00,24403.78,20174.04,9880.00,18000.51,72458.33,N
05/24/2025,21:00,23450.76,19344.23,9634.63,17454.48,69884.09,N
05/24/2025,22:00,22692.89,18541.64,9342.72,17022.80,67600.05,N
05/24/2025,23:00,21464.24,17527.30,9175.10,16354.70,64521.34,N
05/24/2025,24:00,20132.55,16444.75,9108.75,15658.58,61344.63,N
05/23/2025,01:00,16864.16,15470.45,9250.42,14711.83,56296.85,N
05/23/2025,02:00,15893.07,14609.46,9129.93,14172.36,53804.81,N
05/23/2025,03:00,15239.60,13818.31,8899.01,13720.40,51677.31,N
05/23/2025,04:00,14660.01,13042.91,8757.26,13477.62,49937.80,N
05/23/2025,05:00,14508.94,12632.54,8741.96,13419.55,49302.98,N
05/23/2025,06:00,14691.35,12673.94,8795.49,13677.09,49837.87,N
05/23/2025,07:00,15252.13,12971.29,8882.72,14040.82,51146.96,N
05/23/2025,08:00,15872.43,13140.22,8851.11,14382.64,52246.40,N
05/23/2025,09:00,17352.69,13750.06,9768.99,15297.79,56169.53,N
05/23/2025,10:00,18719.31,14668.40,9785.56,16021.47,59194.74,N
05/23/2025,11:00,20292.74,15884.93,9299.02,16968.01,62444.70,N
05/23/2025,12:00,21623.32,16740.89,9357.47,18047.64,65769.32,N
05/23/2025,13:00,22963.06,17731.06,9591.64,18591.53,68877.29,N
05/23/2025,14:00,24297.35,18712.88,10044.47,19224.22,72278.93,N
05/23/2025,15:00,25556.86,19712.73,10403.03,19930.34,75602.97,N
05/23/2025,16:00,26547.43,20549.89,10552.88,20204.72,77854.92,N
05/23/2025,17:00,27327.88,21083.43,10569.18,20084.26,79064.74,N
05/23/2025,18:00,27328.04,21363.53,10340.22,19684.75,78716.54,N
05/23/2025,19:00,26549.20,20929.03,9981.18,19000.61,76460.02,N
05/23/2025,20:00,25343.77,20033.10,10018.12,17858.70,73253.69,N
05/23/2025,21:00,24214.01,19316.62,9885.52,17350.11,70766.26,N
05/23/2025,22:00,23358.36,18707.22,9845.35,16981.83,68892.76,N
05/23/2025,23:00,22199.62,17577.20,9744.03,16320.81,65841.67,N
05/23/2025,24:00,20919.16,16455.56,9706.58,15616.80,62698.10,N
05/22/2025,01:00,15352.94,14930.41,9329.72,13928.22,53541.28,N
05/22/2025,02:00,14622.51,14255.29,9202.09,13654.45,51734.34,N
05/22/2025,03:00,14083.44,13657.61,9145.90,13321.22,50208.17,N
05/22/2025,04:00,13678.00,13325.09,9074.30,13260.37,49337.76,N
05/22/2025,05:00,13423.80,13063.53,9025.81,13317.96,48831.10,N
05/22/2025,06:00,13882.34,13243.02,8958.18,13466.61,49550.16,N
05/22/2025,07:00,14790.91,13796.64,8936.94,13792.07,51316.56,N
05/22/2025,08:00,15550.03,14060.25,9014.20,14056.21,52680.70,N
05/22/2025,09:00,16549.93,14720.73,9699.28,14748.86,55718.81,N
05/22/2025,10:00,18325.76,15888.44,10608.71,15866.35,60689.25,N
05/22/2025,11:00,18907.29,16408.43,10553.85,16710.84,62580.40,N
05/22/2025,12:00,19738.81,17293.49,10158.83,17582.00,64773.13,N
05/22/2025,13:00,21075.47,18514.81,10245.37,18616.67,68452.32,N
05/22/2025,14:00,22553.45,19898.16,10463.54,19292.52,72207.67,N
05/22/2025,15:00,23639.21,20748.58,10525.77,19725.85,74639.41,N
05/22/2025,16:00,24432.56,21344.29,10484.20,20058.56,76319.60,N
05/22/2025,17:00,24785.60,21677.22,9867.41,20254.47,76584.71,N
05/22/2025,18:00,24036.88,21667.01,9866.18,20184.77,75754.84,N
