OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
01/30/2025,01:00,13406.38,10551.06,8832.23,10283.74,43073.40,N
01/30/2025,02:00,13058.65,10127.98,8965.75,10257.35,42409.72,N
01/30/2025,03:00,12526.87,9804.18,8956.09,9921.27,41208.41,N
01/30/2025,04:00,12604.51,9744.65,8862.74,10009.76,41221.66,N
01/30/2025,05:00,13068.32,9818.81,9015.24,9878.02,41780.38,N
01/30/2025,06:00,13460.43,10154.25,8950.80,10320.24,42885.72,N
01/30/2025,07:00,14687.59,10981.78,9175.32,10975.13,45819.81,N
01/30/2025,08:00,15530.46,11528.05,9202.15,11332.04,47592.70,N
01/30/2025,09:00,15785.09,11600.45,9251.79,11559.20,48196.52,N
01/30/2025,10:00,16009.54,11607.73,8992.99,11769.77,48380.02,N
01/30/2025,11:00,15898.86,11701.31,8934.84,11934.93,48469.93,N
01/30/2025,12:00,15623.41,11592.73,9166.35,12046.56,48429.05,N
01/30/2025,13:00,15469.59,11644.36,9540.02,12044.87,48698.84,N
01/30/2025,14:00,15689.76,11761.57,9582.11,12209.33,49242.76,N
01/30/2025,15:00,15631.10,11816.88,9470.69,12221.86,49140.54,N
01/30/2025,16:00,15491.98,11674.47,9341.03,11999.67,48507.15,N
01/30/2025,17:00,15316.81,11757.43,9166.85,11786.11,48027.20,N
01/30/2025,18:00,15439.37,11985.68,9011.83,11652.91,48089.79,N
01/30/2025,19:00,16045.99,12371.81,8974.03,11757.51,49149.34,N
01/30/2025,20:00,16163.54,12419.51,8970.97,11683.17,49237.18,N
01/30/2025,21:00,16046.08,12353.29,8921.18,11518.62,48839.17,N
01/30/2025,22:00,15739.63,12150.65,9053.47,11202.40,48146.15,N
01/30/2025,23:00,15133.89,11594.79,8991.57,10752.29,46472.53,N
01/30/2025,24:00,14263.65,10879.63,8716.96,10312.74,44172.98,N
01/29/2025,01:00,14132.00,11238.02,8661.18,10394.13,44425.34,N
01/29/2025,02:00,13967.41,10872.41,8654.44,10216.33,43710.60,N
01/29/2025,03:00,13660.20,10727.35,8506.40,10344.12,43238.07,N
01/29/2025,04:00,13635.20,10762.90,8726.86,10211.90,43336.86,N
01/29/2025,05:00,14005.35,11083.40,8766.08,10322.55,44177.38,N
01/29/2025,06:00,14720.07,11420.89,9016.57,10660.58,45818.11,N
01/29/2025,07:00,15812.82,12252.33,8960.77,11341.79,48367.70,N
01/29/2025,08:00,16487.78,12750.57,8849.26,11780.80,49868.40,N
01/29/2025,09:00,16605.39,12695.41,8720.11,11787.64,49808.54,N
01/29/2025,10:00,16721.13,12606.06,8695.11,11755.49,49777.79,N
01/29/2025,11:00,16729.27,12593.47,8723.80,11892.66,49939.19,N
01/29/2025,12:00,16718.47,12627.64,8918.29,11943.68,50208.07,N
01/29/2025,13:00,16824.41,12477.49,9049.27,11788.13,50139.30,N
01/29/2025,14:00,16969.91,12306.07,9339.87,11842.56,50458.40,N
01/29/2025,15:00,16549.36,12327.46,9554.52,11945.72,50377.06,N
01/29/2025,16:00,16474.69,12368.10,9210.76,11795.46,49849.01,N
01/29/2025,17:00,16369.62,12496.64,8938.17,11697.33,49501.76,N
01/29/2025,18:00,16619.89,12705.98,9046.83,11722.97,50095.68,N
01/29/2025,19:00,16970.82,13013.46,9244.91,11873.61,51102.80,N
01/29/2025,20:00,16817.08,13029.02,9225.20,11806.21,50877.51,N
01/29/2025,21:00,16321.58,12753.84,9108.02,11658.74,49842.17,N
01/29/2025,22:00,15802.54,12349.11,9168.97,11373.68,48694.30,N
01/29/2025,23:00,14858.74,11776.62,9156.73,10918.65,46710.75,N
01/29/2025,24:00,14004.46,11010.56,8897.66,10539.99,44452.67,N
01/28/2025,01:00,15704.08,11764.95,9382.37,10646.99,47498.39,N
01/28/2025,02:00,15266.56,11620.70,9429.84,10562.02,46879.12,N
01/28/2025,03:00,15216.16,11451.86,9432.66,10625.93,46726.61,N
01/28/2025,04:00,15119.76,11419.04,9181.57,10570.33,46290.69,N
01/28/2025,05:00,15630.83,11765.89,8951.69,10586.95,46935.36,N
01/28/2025,06:00,16410.98,12308.09,8903.19,11045.06,48667.31,N
01/28/2025,07:00,17698.24,13431.39,9001.49,11767.75,51898.88,N
01/28/2025,08:00,18310.63,13838.96,8844.92,12093.13,53087.64,N
01/28/2025,09:00,18234.97,13792.67,8786.42,12143.98,52958.05,N
01/28/2025,10:00,18059.75,13641.39,9208.77,12255.35,53165.26,N
01/28/2025,11:00,17970.23,13790.03,9451.07,12176.02,53387.35,N
01/28/2025,12:00,17586.41,13646.64,9550.29,11986.69,52770.03,N
01/28/2025,13:00,17400.58,13561.96,9839.51,11993.27,52795.32,N
01/28/2025,14:00,16716.58,13398.34,9765.18,12117.46,51997.56,N
01/28/2025,15:00,16702.24,13150.97,9629.58,12196.11,51678.90,N
01/28/2025,16:00,16315.86,12913.51,9135.37,11890.36,50255.10,N
01/28/2025,17:00,16316.92,13463.89,9005.98,11763.61,50550.39,N
01/28/2025,18:00,16794.41,13579.66,9038.08,11961.13,51373.28,N
01/28/2025,19:00,17425.65,13986.11,8869.36,12156.74,52437.85,N
01/28/2025,20:00,17448.45,13880.03,9017.25,12084.30,52430.03,N
01/28/2025,21:00,17202.23,13581.84,9125.57,11915.34,51824.98,N
01/28/2025,22:00,16881.81,13269.41,9116.21,11651.35,50918.79,N
01/28/2025,23:00,15846.09,12706.42,9117.16,11209.64,48879.30,N
01/28/2025,24:00,15042.10,11780.90,9100.05,10727.30,46650.35,N
01/27/2025,01:00,16617.07,11358.62,9220.21,10470.97,47666.86,N
01/27/2025,02:00,16507.94,10964.79,9246.97,10133.59,46853.30,N
01/27/2025,03:00,16592.97,10710.27,9169.08,9772.81,46245.12,N
01/27/2025,04:00,17015.27,10769.88,9031.69,9806.64,46623.48,N
01/27/2025,05:00,17904.07,11111.63,8987.06,10024.27,48027.02,N
01/27/2025,06:00,19501.57,11817.28,9139.08,10543.33,51001.26,N
01/27/2025,07:00,21370.86,12986.41,9481.71,11303.84,55142.82,N
01/27/2025,08:00,22340.84,13619.14,9772.11,11688.37,57420.46,N
01/27/2025,09:00,22253.43,13714.75,9725.92,11889.27,57583.37,N
01/27/2025,10:00,21625.71,13810.93,9834.60,12101.93,57373.17,N
01/27/2025,11:00,20822.43,13910.24,9851.35,12278.01,56862.03,N
01/27/2025,12:00,20026.27,13807.01,9987.19,12472.45,56292.93,N
01/27/2025,13:00,18795.83,13878.71,10152.38,12442.92,55269.84,N
01/27/2025,14:00,18025.68,13886.13,10330.49,12619.61,54861.91,N
01/27/2025,15:00,17511.44,13606.17,10200.43,12928.02,54246.06,N
01/27/2025,16:00,17061.46,13527.65,9744.77,12421.68,52755.56,N
01/27/2025,17:00,16990.98,13511.40,9404.45,12237.57,52144.41,N
01/27/2025,18:00,17698.48,13786.36,9466.90,12350.27,53302.01,N
01/27/2025,19:00,18568.87,14325.12,9402.85,12566.47,54863.30,N
01/27/2025,20:00,18700.93,14274.46,9391.33,12471.49,54838.22,N
01/27/2025,21:00,18586.88,14060.04,9367.28,12265.78,54279.97,N
01/27/2025,22:00,18070.53,13543.95,9365.20,11962.75,52942.43,N
01/27/2025,23:00,17221.99,12959.96,9387.44,11472.25,51041.65,N
01/27/2025,24:00,16623.83,12335.33,9606.97,11017.46,49583.58,N
01/26/2025,01:00,14891.82,10942.29,8853.24,10931.59,45618.94,N
01/26/2025,02:00,14677.66,10441.08,8919.71,10488.14,44526.59,N
01/26/2025,03:00,14356.59,10165.14,8843.37,10231.52,43596.61,N
01/26/2025,04:00,14209.16,10067.70,8960.89,10086.33,43324.08,N
01/26/2025,05:00,14235.37,10019.63,8927.85,10020.30,43203.16,N
01/26/2025,06:00,14515.85,10140.77,9011.09,10072.78,43740.49,N
01/26/2025,07:00,15032.96,10374.21,9194.05,10272.70,44873.92,N
01/26/2025,08:00,15709.38,10601.66,9226.74,10330.12,45867.90,N
01/26/2025,09:00,16449.01,10870.02,9564.89,10529.18,47413.11,N
01/26/2025,10:00,17131.02,11310.02,10237.64,10792.54,49471.22,N
01/26/2025,11:00,17430.80,11794.40,10127.27,11036.36,50388.84,N
01/26/2025,12:00,17586.59,11974.87,9896.33,11168.63,50626.41,N
01/26/2025,13:00,17810.91,12115.52,9576.94,11196.99,50700.37,N
01/26/2025,14:00,17915.02,12330.81,9417.93,11341.48,51005.24,N
01/26/2025,15:00,17901.03,12369.86,9329.78,11169.54,50770.21,N
01/26/2025,16:00,17972.51,12393.06,9186.67,11185.54,50737.78,N
01/26/2025,17:00,18257.58,12521.76,9211.56,11254.38,51245.28,N
01/26/2025,18:00,18733.18,12827.76,9312.22,11538.44,52411.61,N
01/26/2025,19:00,19250.00,13308.60,9099.15,11835.61,53493.36,N
01/26/2025,20:00,19325.75,13403.47,9302.87,11772.53,53804.62,N
01/26/2025,21:00,19090.00,13184.23,9012.02,11494.82,52781.07,N
01/26/2025,22:00,18836.43,12843.20,9144.43,11273.84,52097.91,N
01/26/2025,23:00,18002.20,12391.05,9267.45,10870.61,50531.31,N
01/26/2025,24:00,17257.33,11705.49,9348.77,10534.45,48846.04,N
01/25/2025,01:00,18531.73,14160.94,9439.55,12160.38,54292.60,N
01/25/2025,02:00,18451.63,14201.00,9525.84,12115.28,54293.75,N
01/25/2025,03:00,18474.58,14302.27,9515.89,12112.03,54404.77,N
01/25/2025,04:00,18569.06,14435.86,9446.69,12219.85,54671.46,N
01/25/2025,05:00,18986.48,14837.77,9555.30,12432.09,55811.64,N
01/25/2025,06:00,19606.28,14951.20,9480.90,12572.55,56610.93,N
01/25/2025,07:00,20298.88,15484.59,9577.17,12828.02,58188.67,N
01/25/2025,08:00,21026.51,15883.91,9639.30,12951.72,59501.43,N
01/25/2025,09:00,21199.30,15826.74,9915.51,13097.62,60039.17,N
01/25/2025,10:00,20375.03,15473.82,10135.21,13113.73,59097.80,N
