OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
03/30/2018,01:00,10153.59,8236.84,3544.52,9180.21,31115.16,N
03/30/2018,02:00,9616.69,7646.32,3507.62,8738.68,29509.30,N
03/30/2018,03:00,9403.42,7319.38,3476.59,8407.35,28606.73,N
03/30/2018,04:00,9361.04,7127.21,3479.04,8229.56,28196.86,N
03/30/2018,05:00,9491.53,7101.64,3499.26,8192.34,28284.78,N
03/30/2018,06:00,10127.55,7335.78,3562.96,8360.95,29387.24,N
03/30/2018,07:00,11092.10,7866.22,3657.01,8675.55,31290.88,N
03/30/2018,08:00,11744.37,8207.21,3758.95,8799.86,32510.39,N
03/30/2018,09:00,12059.04,8463.90,3771.50,9051.45,33345.90,N
03/30/2018,10:00,12359.00,8763.76,3798.93,9429.49,34351.19,N
03/30/2018,11:00,12498.24,9012.66,3793.00,9759.26,35063.17,N
03/30/2018,12:00,12486.86,9251.66,3786.24,10039.05,35563.81,N
03/30/2018,13:00,12376.40,9457.05,3763.56,10266.33,35863.34,N
03/30/2018,14:00,12399.26,9716.23,3755.83,10568.40,36439.72,N
03/30/2018,15:00,12417.50,9974.83,3770.07,10866.53,37028.94,N
03/30/2018,16:00,12503.66,10249.78,3783.40,11187.77,37724.60,N
03/30/2018,17:00,12647.19,10520.82,3803.33,11436.60,38407.95,N
03/30/2018,18:00,12796.97,10637.33,3831.34,11463.58,38729.22,N
03/30/2018,19:00,12650.51,10523.86,3837.97,11118.15,38130.49,N
03/30/2018,20:00,12317.84,10227.90,3816.08,10707.30,37069.12,N
03/30/2018,21:00,12633.36,10276.98,3873.62,10646.01,37429.97,N
03/30/2018,22:00,12328.08,9976.76,3874.73,10255.45,36435.02,N
03/30/2018,23:00,11703.20,9450.97,3810.48,9764.27,34728.92,N
03/30/2018,24:00,10896.98,8774.51,3715.50,9176.31,32563.30,N
03/29/2018,01:00,10121.76,8176.14,3519.07,8887.28,30704.25,N
03/29/2018,02:00,9714.25,7723.03,3496.94,8575.91,29510.14,N
03/29/2018,03:00,9476.53,7401.72,3486.97,8310.77,28675.99,N
03/29/2018,04:00,9485.46,7249.55,3494.78,8038.83,28268.61,N
03/29/2018,05:00,9725.70,7273.22,3529.74,8023.74,28552.41,N
03/29/2018,06:00,10508.44,7663.47,3599.07,8422.08,30193.07,N
03/29/2018,07:00,11997.61,8607.70,3774.04,9164.82,33544.15,N
03/29/2018,08:00,12799.11,9137.40,3899.33,9615.70,35451.54,N
03/29/2018,09:00,12695.36,9105.22,3862.90,9688.03,35351.51,N
03/29/2018,10:00,12767.57,9327.16,3858.33,9886.75,35839.80,N
03/29/2018,11:00,12913.77,9545.72,3832.10,10225.80,36517.40,N
03/29/2018,12:00,12943.07,9731.26,3801.68,10543.88,37019.89,N
03/29/2018,13:00,12925.35,10064.15,3764.21,10854.76,37608.46,N
