OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
06/29/2019,01:00,16538.13,11181.69,4967.69,11433.82,44121.32,N
06/29/2019,02:00,15336.01,10437.44,4785.34,10952.07,41510.86,N
06/29/2019,03:00,14407.79,9864.42,4675.46,10601.24,39548.92,N
06/29/2019,04:00,13817.99,9485.28,4606.49,10384.19,38293.96,N
06/29/2019,05:00,13496.79,9270.75,4553.38,10276.36,37597.29,N
06/29/2019,06:00,13458.28,9286.32,4516.71,10318.78,37580.09,N
06/29/2019,07:00,13520.13,9358.15,4510.37,10374.67,37763.33,N
06/29/2019,08:00,13909.20,9589.27,4512.85,10683.08,38694.41,N
06/29/2019,09:00,15169.95,10376.69,4648.72,11606.05,41801.41,N
06/29/2019,10:00,16809.72,11417.18,4850.86,12614.44,45692.19,N
06/29/2019,11:00,18540.41,12498.79,5060.48,13632.23,49731.92,N
06/29/2019,12:00,20190.41,13555.42,5262.92,14530.80,53539.55,N
06/29/2019,13:00,21561.63,14520.55,5456.19,15250.31,56788.68,N
06/29/2019,14:00,22644.39,15322.70,5621.07,15420.08,59008.24,N
06/29/2019,15:00,23435.75,15926.82,5747.50,14348.95,59459.02,N
06/29/2019,16:00,24028.91,16339.52,5858.05,13232.51,59458.99,N
06/29/2019,17:00,24347.38,16619.85,5911.89,12668.54,59547.65,N
06/29/2019,18:00,23950.32,16697.14,5915.68,12597.39,59160.54,N
06/29/2019,19:00,22264.55,16404.39,5843.97,12368.90,56881.81,N
06/29/2019,20:00,20165.21,15744.05,5739.31,12084.44,53733.01,N
06/29/2019,21:00,18833.00,15030.37,5579.30,11951.35,51394.02,N
06/29/2019,22:00,17826.71,14486.56,5453.44,11803.05,49569.77,N
06/29/2019,23:00,16644.22,13504.94,5246.75,11450.93,46846.84,N
06/29/2019,24:00,15316.12,12507.84,5035.43,10968.41,43827.81,N
06/28/2019,01:00,15319.33,10915.44,4975.94,11738.95,42949.67,N
06/28/2019,02:00,14214.30,10297.84,4830.36,11197.22,40539.73,N
06/28/2019,03:00,13489.46,9913.62,4684.27,10849.58,38936.92,N
06/28/2019,04:00,13010.94,9686.84,4607.87,10675.54,37981.20,N
06/28/2019,05:00,12915.52,9646.52,4552.34,10691.19,37805.57,N
06/28/2019,06:00,13301.12,9943.96,4574.00,11007.14,38826.21,N
06/28/2019,07:00,13901.66,10416.26,4657.70,11334.78,40310.40,N
06/28/2019,08:00,14493.71,10743.66,4699.84,11684.13,41621.34,N
06/28/2019,09:00,15610.16,11337.60,4836.91,12515.39,44300.06,N
