OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
10/30/2018,01:00,11606.99,8559.97,4045.95,9008.95,33221.85,N
10/30/2018,02:00,10944.42,8084.84,3986.19,8635.88,31651.33,N
10/30/2018,03:00,10572.20,7800.42,3950.12,8439.74,30762.48,N
10/30/2018,04:00,10398.38,7663.17,3928.35,8336.82,30326.72,N
10/30/2018,05:00,10558.70,7684.86,3938.12,8449.98,30631.66,N
10/30/2018,06:00,11277.03,8160.91,3989.60,8966.90,32394.44,N
10/30/2018,07:00,12732.60,9193.89,4131.67,9756.12,35814.28,N
10/30/2018,08:00,13510.11,9646.33,4210.51,10123.33,37490.28,N
10/30/2018,09:00,13541.70,9596.10,4178.58,10248.90,37565.29,N
10/30/2018,10:00,13852.34,9895.34,4147.06,10813.70,38708.44,N
10/30/2018,11:00,14311.86,10333.49,4173.48,11473.67,40292.50,N
10/30/2018,12:00,14674.42,10752.28,4250.28,11975.86,41652.84,N
10/30/2018,13:00,14976.87,11117.63,4311.72,12449.47,42855.69,N
10/30/2018,14:00,15365.53,11531.06,4387.49,12936.03,44220.11,N
10/30/2018,15:00,15707.03,11901.71,4424.07,13233.79,45266.59,N
10/30/2018,16:00,15850.10,12209.55,4478.04,13334.78,45872.47,N
10/30/2018,17:00,16013.27,12495.98,4506.98,13257.96,46274.19,N
10/30/2018,18:00,15995.94,12470.93,4468.47,12922.55,45857.87,N
10/30/2018,19:00,15925.37,12222.35,4425.09,12484.47,45057.29,N
10/30/2018,20:00,16190.93,12315.28,4448.02,12492.31,45446.53,N
10/30/2018,21:00,15868.33,12052.48,4392.15,12107.55,44420.52,N
10/30/2018,22:00,15117.94,11515.62,4286.91,11573.99,42494.45,N
10/30/2018,23:00,13905.11,10652.02,4130.72,10820.19,39508.04,N
10/30/2018,24:00,12587.53,9707.35,3974.93,10045.56,36315.37,N
10/29/2018,01:00,10442.78,7763.48,3881.88,8661.61,30749.75,N
10/29/2018,02:00,9878.36,7311.11,3800.65,8301.41,29291.53,N
10/29/2018,03:00,9503.35,7068.78,3769.61,8076.19,28417.93,N
10/29/2018,04:00,9397.40,7026.88,3747.08,7991.92,28163.28,N
10/29/2018,05:00,9598.97,7105.51,3758.12,8129.56,28592.15,N
10/29/2018,06:00,10372.15,7630.68,3862.00,8619.00,30483.84,N
10/29/2018,07:00,11711.22,8595.56,4100.87,9338.19,33745.84,N
10/29/2018,08:00,12472.71,9088.37,4223.62,9718.71,35503.41,N
10/29/2018,09:00,12606.38,9104.06,4131.89,9937.97,35780.30,N
10/29/2018,10:00,13066.08,9361.57,4124.66,10476.54,37028.84,N
10/29/2018,11:00,13591.84,9783.71,4149.65,11049.86,38575.06,N
10/29/2018,12:00,14187.96,10377.59,4207.64,11575.59,40348.78,N
10/29/2018,13:00,14811.93,10831.45,4269.73,11995.48,41908.59,N
10/29/2018,14:00,15469.57,11289.11,4336.07,12506.36,43601.11,N
10/29/2018,15:00,16048.45,11671.07,4408.08,12856.13,44983.74,N
10/29/2018,16:00,16305.27,12022.24,4483.01,13154.64,45965.15,N
10/29/2018,17:00,16508.78,12286.83,4541.28,13269.70,46606.58,N
10/29/2018,18:00,16426.55,12330.55,4522.26,12937.40,46216.76,N
10/29/2018,19:00,16035.91,11989.78,4483.00,12332.04,44840.72,N
10/29/2018,20:00,16252.77,12004.88,4545.33,12186.68,44989.66,N
10/29/2018,21:00,15894.38,11654.21,4539.02,11765.23,43852.84,N
10/29/2018,22:00,15045.83,11123.43,4439.50,11170.14,41778.90,N
10/29/2018,23:00,13856.57,10253.90,4284.19,10408.64,38803.30,N
10/29/2018,24:00,12604.73,9313.80,4129.74,9604.83,35653.10,N
10/28/2018,01:00,10542.80,7883.87,3902.43,8553.13,30882.23,N
10/28/2018,02:00,9978.04,7451.48,3832.19,8225.11,29486.82,N
10/28/2018,03:00,9580.47,7140.46,3802.14,8029.49,28552.57,N
10/28/2018,04:00,9344.05,6954.79,3753.19,7880.40,27932.43,N
10/28/2018,05:00,9246.49,6863.78,3735.15,7813.18,27658.60,N
10/28/2018,06:00,9360.30,6898.66,3764.35,7847.33,27870.63,N
10/28/2018,07:00,9608.36,7063.01,3862.58,7956.10,28490.05,N
10/28/2018,08:00,10026.63,7270.07,3928.78,8081.65,29307.12,N
10/28/2018,09:00,10528.36,7583.92,3974.82,8335.59,30422.68,N
10/28/2018,10:00,11217.53,8157.06,4061.76,8862.56,32298.91,N
10/28/2018,11:00,11822.38,8588.43,4114.89,9422.45,33948.15,N
10/28/2018,12:00,12361.35,9108.65,4188.52,9994.73,35653.25,N
10/28/2018,13:00,12935.15,9592.98,4273.67,10541.40,37343.19,N
10/28/2018,14:00,13573.92,10084.46,4375.46,11099.51,39133.34,N
10/28/2018,15:00,14148.06,10524.42,4463.23,11552.87,40688.58,N
10/28/2018,16:00,14710.53,10868.33,4548.57,11920.82,42048.24,N
10/28/2018,17:00,15097.72,11127.47,4581.34,12022.49,42829.02,N
10/28/2018,18:00,15200.14,11193.63,4546.20,11866.94,42806.92,N
10/28/2018,19:00,14936.07,11068.53,4552.01,11531.38,42087.99,N
10/28/2018,20:00,15026.42,11171.55,4562.13,11447.64,42207.74,N
10/28/2018,21:00,14536.01,10789.84,4467.57,11077.32,40870.74,N
10/28/2018,22:00,13678.15,10144.15,4316.91,10574.78,38713.98,N
10/28/2018,23:00,12546.71,9337.58,4171.14,9916.83,35972.25,N
10/28/2018,24:00,11306.46,8473.13,4069.30,9201.65,33050.54,N
