OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/29/2021,01:00,14352.64,11482.07,5356.90,11319.21,42510.83,N
09/29/2021,02:00,13696.49,10756.42,5298.39,11035.22,40786.51,N
09/29/2021,03:00,13205.81,10296.60,5247.70,10901.78,39651.90,N
09/29/2021,04:00,12867.00,9994.20,5201.94,10814.75,38877.89,N
09/29/2021,05:00,12879.59,9929.42,5209.41,10669.07,38687.50,N
09/29/2021,06:00,13423.15,10171.63,5265.41,10788.33,39648.52,N
09/29/2021,07:00,14408.21,10754.27,5373.39,11265.20,41801.07,N
09/29/2021,08:00,14812.64,11035.91,5450.14,11622.70,42921.38,N
09/29/2021,09:00,14930.11,11106.04,5410.79,11839.51,43286.45,N
09/29/2021,10:00,15574.16,11513.26,5475.29,12227.79,44790.49,N
09/29/2021,11:00,16625.56,12004.11,5629.83,12818.53,47078.03,N
09/29/2021,12:00,17684.49,12611.33,5793.27,13505.66,49594.75,N
09/29/2021,13:00,18962.33,13329.74,5922.18,14048.46,52262.71,N
09/29/2021,14:00,20229.74,14145.47,6057.62,14240.14,54672.96,N
09/29/2021,15:00,21333.58,15075.87,6269.70,14376.99,57056.14,N
09/29/2021,16:00,22089.26,15953.11,6370.97,14776.73,59190.07,N
09/29/2021,17:00,22690.16,16466.24,6439.91,15423.58,61019.90,N
09/29/2021,18:00,22625.03,16448.72,6434.25,15633.07,61141.08,N
09/29/2021,19:00,21648.47,15827.00,6355.45,15092.60,58923.53,N
09/29/2021,20:00,20895.48,15414.20,6328.02,14759.27,57396.97,N
09/29/2021,21:00,19991.23,14976.08,6186.01,14435.89,55589.21,N
09/29/2021,22:00,18954.18,14215.26,5988.66,13842.38,53000.48,N
09/29/2021,23:00,17528.51,13094.48,5826.63,13064.73,49514.34,N
09/29/2021,24:00,16061.25,12002.39,5660.30,12252.36,45976.30,N
09/28/2021,01:00,13641.62,11607.89,5456.31,12430.33,43136.15,N
09/28/2021,02:00,12823.31,10959.77,5380.47,11992.17,41155.72,N
09/28/2021,03:00,12286.48,10493.89,5298.52,11733.68,39812.57,N
09/28/2021,04:00,12042.67,10294.50,5249.03,11709.28,39295.48,N
09/28/2021,05:00,12068.86,10359.31,5167.96,11863.19,39459.32,N
09/28/2021,06:00,12512.25,10727.67,5210.87,12295.76,40746.54,N
09/28/2021,07:00,13637.30,11469.72,5314.80,12895.38,43317.19,N
09/28/2021,08:00,14184.54,11798.04,5378.83,13098.46,44459.86,N
09/28/2021,09:00,14616.43,12017.89,5358.51,13279.79,45272.62,N
09/28/2021,10:00,15668.48,12624.52,5466.09,14052.27,47811.35,N
09/28/2021,11:00,17118.55,13594.10,5591.47,14878.75,51182.86,N
09/28/2021,12:00,18682.99,14748.23,5808.95,15169.69,54409.86,N
09/28/2021,13:00,20282.33,15912.37,5982.88,14668.81,56846.39,N
09/28/2021,14:00,21849.26,16936.89,6173.40,14425.72,59385.27,N
09/28/2021,15:00,23035.27,17635.86,6306.99,14365.44,61343.56,N
09/28/2021,16:00,23471.89,18103.62,6340.88,14455.99,62372.37,N
09/28/2021,17:00,23061.44,18395.09,6286.76,14459.00,62202.29,N
09/28/2021,18:00,22275.73,18220.01,6250.56,14131.09,60877.38,N
09/28/2021,19:00,21378.55,17602.93,6151.44,13665.82,58798.74,N
09/28/2021,20:00,20605.31,16957.48,6133.69,13684.59,57381.07,N
09/28/2021,21:00,19598.87,16223.46,6011.58,13550.67,55384.57,N
09/28/2021,22:00,18270.71,15104.90,5813.05,13112.38,52301.05,N
09/28/2021,23:00,16801.81,13858.34,5612.11,12494.43,48766.70,N
09/28/2021,24:00,15473.35,12683.16,5451.33,11903.59,45511.43,N
09/27/2021,01:00,13314.16,10309.50,5403.96,11026.94,40054.56,N
09/27/2021,02:00,12464.87,9723.99,5293.20,10625.45,38107.51,N
09/27/2021,03:00,11996.91,9320.77,5190.95,10366.73,36875.36,N
09/27/2021,04:00,11828.47,9101.72,5116.57,10285.13,36331.88,N
09/27/2021,05:00,11777.33,9101.33,5100.28,10412.82,36391.75,N
09/27/2021,06:00,12243.25,9428.67,5128.63,10773.53,37574.08,N
09/27/2021,07:00,13184.50,10101.37,5253.12,11321.28,39860.27,N
09/27/2021,08:00,13643.75,10358.19,5344.64,11510.70,40857.28,N
09/27/2021,09:00,14011.56,10640.95,5362.90,11972.54,41987.95,N
09/27/2021,10:00,15085.29,11299.30,5406.82,12770.49,44561.90,N
09/27/2021,11:00,16182.54,12178.04,5483.64,13622.48,47466.70,N
09/27/2021,12:00,17201.92,13221.10,5507.23,14460.29,50390.54,N
09/27/2021,13:00,18560.44,14232.26,5810.78,15296.15,53899.63,N
09/27/2021,14:00,19746.53,15276.38,6021.03,15929.24,56973.18,N
09/27/2021,15:00,20565.83,16059.78,6155.92,16387.39,59168.92,N
09/27/2021,16:00,20781.06,16591.48,6298.41,16710.67,60381.62,N
09/27/2021,17:00,20959.88,16992.71,6384.47,16960.50,61297.56,N
09/27/2021,18:00,20923.86,17020.06,6345.88,16837.72,61127.52,N
09/27/2021,19:00,20559.27,16602.07,6238.63,16220.95,59620.93,N
09/27/2021,20:00,19656.44,16047.91,6128.53,15861.31,57694.19,N
09/27/2021,21:00,18933.38,15523.85,6055.18,15465.89,55978.30,N
09/27/2021,22:00,17771.06,14655.26,5894.84,14802.21,53123.37,N
09/27/2021,23:00,16307.36,13571.60,5694.43,14013.09,49586.48,N
09/27/2021,24:00,14832.76,12465.56,5563.31,13128.72,45990.35,N
09/26/2021,01:00,13058.80,9838.18,5289.75,10586.02,38772.74,N
09/26/2021,02:00,12207.14,9236.07,5194.19,10075.40,36712.80,N
09/26/2021,03:00,11585.37,8822.16,5114.52,9722.77,35244.82,N
09/26/2021,04:00,11159.94,8551.72,5059.56,9478.12,34249.34,N
09/26/2021,05:00,10928.58,8343.91,5030.98,9341.88,33645.36,N
09/26/2021,06:00,10889.16,8243.06,5010.05,9323.75,33466.00,N
09/26/2021,07:00,10966.71,8302.72,4992.84,9379.46,33641.74,N
09/26/2021,08:00,11077.79,8343.99,5026.55,9351.83,33800.16,N
09/26/2021,09:00,11839.11,8788.01,5082.01,9815.30,35524.44,N
09/26/2021,10:00,12955.53,9555.33,5195.00,10604.53,38310.39,N
09/26/2021,11:00,14290.79,10487.00,5359.48,11458.50,41595.78,N
09/26/2021,12:00,15646.36,11419.30,5527.41,12364.42,44957.50,N
09/26/2021,13:00,17055.62,12390.04,5648.63,13180.69,48274.99,N
09/26/2021,14:00,18390.15,13272.15,5794.97,13922.54,51379.80,N
09/26/2021,15:00,19515.80,14050.98,5936.61,14573.26,54076.65,N
09/26/2021,16:00,20382.72,14692.90,6079.82,15028.11,56183.55,N
09/26/2021,17:00,20982.14,15159.84,6182.24,15201.64,57525.86,N
09/26/2021,18:00,21086.07,15327.39,6217.80,15052.43,57683.68,N
09/26/2021,19:00,20333.45,15051.72,6160.92,14510.97,56057.05,N
09/26/2021,20:00,19299.85,14431.27,6089.57,14120.05,53940.74,N
09/26/2021,21:00,18506.08,13867.09,6015.72,13818.77,52207.66,N
09/26/2021,22:00,17396.62,13047.42,5858.19,13246.09,49548.31,N
09/26/2021,23:00,16016.04,12151.44,5715.82,12530.76,46414.06,N
09/26/2021,24:00,14496.82,11174.51,5542.71,11706.68,42920.72,N
09/25/2021,01:00,12545.82,9888.10,5251.23,10240.33,37925.48,N
09/25/2021,02:00,11704.28,9305.41,5137.18,9791.15,35938.02,N
09/25/2021,03:00,11062.58,8857.17,5067.37,9463.12,34450.24,N
09/25/2021,04:00,10650.84,8536.96,5044.15,9232.47,33464.42,N
09/25/2021,05:00,10515.80,8345.08,5055.17,9146.36,33062.41,N
09/25/2021,06:00,10598.47,8324.51,5069.92,9206.09,33198.99,N
09/25/2021,07:00,10922.81,8494.73,5110.06,9406.47,33934.07,N
09/25/2021,08:00,11144.11,8661.00,5123.58,9519.89,34448.59,N
09/25/2021,09:00,11885.33,9174.36,5092.01,9961.44,36113.14,N
09/25/2021,10:00,12877.18,9936.11,5196.10,10660.32,38669.72,N
09/25/2021,11:00,14010.50,10839.24,5292.57,11377.52,41519.84,N
09/25/2021,12:00,15224.03,11702.45,5488.16,12050.08,44464.72,N
09/25/2021,13:00,16486.89,12506.96,5662.39,12726.68,47382.92,N
09/25/2021,14:00,17818.71,13296.76,5786.62,13431.93,50334.02,N
09/25/2021,15:00,19077.21,13953.39,5921.49,14034.71,52986.80,N
09/25/2021,16:00,20027.27,14551.02,6095.68,14539.53,55213.49,N
09/25/2021,17:00,20600.54,14889.81,6149.73,14801.35,56441.43,N
09/25/2021,18:00,20577.75,14910.11,6132.60,14687.09,56307.54,N
09/25/2021,19:00,19750.28,14478.11,6021.18,14097.04,54346.60,N
09/25/2021,20:00,18455.26,13723.72,5928.63,13491.18,51598.79,N
