OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
10/30/2020,01:00,12629.95,8393.10,4674.42,9146.39,34843.86,N
10/30/2020,02:00,12454.40,8173.98,4669.51,8976.60,34274.49,N
10/30/2020,03:00,12592.38,8074.98,4689.62,8906.53,34263.52,N
10/30/2020,04:00,12801.48,8131.56,4718.95,8922.38,34574.38,N
10/30/2020,05:00,13316.86,8367.68,4780.09,9111.99,35576.62,N
10/30/2020,06:00,14312.53,8960.13,4878.30,9582.33,37733.28,N
10/30/2020,07:00,15797.86,9904.04,5024.59,10250.57,40977.06,N
10/30/2020,08:00,16804.94,10601.19,5118.58,10659.32,43184.03,N
10/30/2020,09:00,16773.63,10639.66,5087.28,10760.48,43261.05,N
10/30/2020,10:00,16008.86,10219.04,4955.78,10792.82,41976.50,N
10/30/2020,11:00,15269.23,9797.20,4918.87,10777.00,40762.31,N
10/30/2020,12:00,14494.66,9474.70,4860.11,10679.01,39508.47,N
10/30/2020,13:00,13852.36,9218.09,4742.23,10547.12,38359.79,N
10/30/2020,14:00,13392.98,9081.61,4678.34,10499.99,37652.92,N
10/30/2020,15:00,13023.69,9063.94,4656.92,10476.74,37221.30,N
10/30/2020,16:00,12793.95,9091.41,4629.82,10479.11,36994.29,N
10/30/2020,17:00,12707.40,9150.39,4635.04,10450.78,36943.60,N
10/30/2020,18:00,12700.74,9280.53,4646.42,10347.25,36974.94,N
10/30/2020,19:00,12815.62,9280.56,4670.61,10247.05,37013.85,N
10/30/2020,20:00,13136.02,9483.92,4746.29,10395.28,37761.50,N
10/30/2020,21:00,12989.03,9357.46,4705.90,10216.76,37269.15,N
10/30/2020,22:00,12694.42,9173.87,4652.87,9981.20,36502.36,N
10/30/2020,23:00,12338.53,8861.65,4595.59,9660.96,35456.74,N
10/30/2020,24:00,11886.86,8570.56,4584.93,9294.92,34337.28,N
10/29/2020,01:00,13895.07,8584.81,4768.28,9347.10,36595.25,N
10/29/2020,02:00,13725.95,8451.10,4744.97,9177.08,36099.09,N
10/29/2020,03:00,13656.98,8421.85,4715.99,9106.43,35901.24,N
10/29/2020,04:00,13716.62,8498.80,4697.41,9141.05,36053.88,N
10/29/2020,05:00,14016.28,8775.17,4703.11,9340.23,36834.79,N
10/29/2020,06:00,14767.43,9420.25,4796.25,9872.45,38856.37,N
10/29/2020,07:00,16070.46,10377.47,4961.68,10632.58,42042.18,N
10/29/2020,08:00,16878.97,11071.47,5073.08,11081.65,44105.17,N
10/29/2020,09:00,16976.39,11023.05,5094.63,11181.86,44275.93,N
10/29/2020,10:00,17028.56,10654.16,5028.56,11153.45,43864.73,N
10/29/2020,11:00,17082.59,10368.58,5012.40,11128.04,43591.61,N
10/29/2020,12:00,16860.28,10132.77,4992.84,11074.77,43060.65,N
10/29/2020,13:00,16513.63,9844.85,4912.74,10955.83,42227.05,N
10/29/2020,14:00,15938.46,9551.30,4829.77,10789.57,41109.09,N
10/29/2020,15:00,15147.56,9409.39,4753.50,10640.82,39951.28,N
10/29/2020,16:00,14558.01,9384.84,4715.00,10526.40,39184.25,N
10/29/2020,17:00,14121.95,9432.68,4675.35,10427.38,38657.37,N
10/29/2020,18:00,13920.17,9506.70,4613.30,10335.25,38375.42,N
10/29/2020,19:00,14231.12,9671.42,4692.31,10405.70,39000.55,N
10/29/2020,20:00,14838.75,10108.17,4846.00,10697.70,40490.62,N
10/29/2020,21:00,14791.99,10126.17,4874.08,10589.39,40381.63,N
10/29/2020,22:00,14425.58,9824.97,4852.14,10326.18,39428.87,N
10/29/2020,23:00,13743.57,9258.07,4778.24,9895.05,37674.93,N
10/29/2020,24:00,13061.82,8765.38,4718.01,9458.58,36003.80,N
10/28/2020,01:00,13974.85,9673.99,4978.60,9172.04,37799.48,N
10/28/2020,02:00,13622.55,9413.87,4962.28,8933.52,36932.22,N
10/28/2020,03:00,13411.66,9326.60,4928.78,8804.18,36471.22,N
10/28/2020,04:00,13441.56,9364.89,4918.82,8767.57,36492.84,N
10/28/2020,05:00,13739.80,9616.74,4939.86,8855.27,37151.67,N
10/28/2020,06:00,14662.84,10204.84,5027.14,9209.74,39104.56,N
10/28/2020,07:00,16082.51,11107.93,5185.57,9762.86,42138.88,N
10/28/2020,08:00,17005.22,11800.81,5282.28,10148.68,44236.99,N
10/28/2020,09:00,17370.72,12003.95,5260.11,10355.63,44990.42,N
10/28/2020,10:00,17566.43,12014.93,5164.50,10564.05,45309.91,N
10/28/2020,11:00,17694.29,11838.05,4955.10,10767.37,45254.81,N
10/28/2020,12:00,17557.65,11386.66,4780.48,10886.07,44610.86,N
10/28/2020,13:00,17353.40,10729.80,4707.92,10920.89,43712.00,N
10/28/2020,14:00,17067.27,10149.24,4771.28,10914.20,42902.00,N
10/28/2020,15:00,16711.40,9775.45,4715.99,10850.79,42053.63,N
10/28/2020,16:00,16397.93,9479.61,4722.68,10744.65,41344.87,N
10/28/2020,17:00,16341.96,9390.44,4685.93,11032.42,41450.75,N
10/28/2020,18:00,16312.97,9479.30,4741.47,10588.90,41122.63,N
10/28/2020,19:00,16455.54,9700.66,4818.47,10722.79,41697.46,N
10/28/2020,20:00,16705.91,10190.20,4996.12,11034.94,42927.16,N
10/28/2020,21:00,16465.87,10181.57,4996.82,10891.97,42536.24,N
10/28/2020,22:00,15965.86,9976.58,4982.83,10574.19,41499.46,N
10/28/2020,23:00,15101.77,9471.90,4861.86,10107.70,39543.24,N
10/28/2020,24:00,14319.16,8937.76,4792.84,9655.26,37705.01,N
10/27/2020,01:00,13298.60,8739.21,5148.49,10065.04,37251.34,N
10/27/2020,02:00,12973.62,8341.83,5104.74,9556.83,35977.02,N
10/27/2020,03:00,12817.36,8044.38,5055.67,9281.11,35198.52,N
10/27/2020,04:00,12883.96,7941.60,5052.09,9084.36,34962.02,N
10/27/2020,05:00,13249.46,8024.65,5037.59,9099.16,35410.87,N
