OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
01/30/2020,01:00,14240.96,9018.61,5226.85,9372.37,37858.79,N
01/30/2020,02:00,13965.39,8871.30,5215.21,9177.81,37229.72,N
01/30/2020,03:00,13892.11,8807.57,5194.91,9120.64,37015.22,N
01/30/2020,04:00,13953.24,8856.36,5225.55,9143.55,37178.70,N
01/30/2020,05:00,14511.79,9170.75,5300.29,9375.88,38358.71,N
01/30/2020,06:00,15695.33,9947.84,5436.17,9965.32,41044.67,N
01/30/2020,07:00,17426.37,11232.03,5641.86,10804.51,45104.76,N
01/30/2020,08:00,18022.61,11710.22,5711.11,11118.69,46562.63,N
01/30/2020,09:00,17768.81,11502.79,5654.83,11109.98,46036.42,N
01/30/2020,10:00,17672.09,11463.20,5633.95,11134.97,45904.21,N
01/30/2020,11:00,17475.43,11387.15,5609.66,11148.10,45620.34,N
01/30/2020,12:00,17179.60,11242.92,5513.92,11036.28,44972.73,N
01/30/2020,13:00,16741.37,11004.96,5398.20,10866.58,44011.11,N
01/30/2020,14:00,16375.53,10819.17,5329.83,10770.46,43294.98,N
01/30/2020,15:00,16104.30,10725.51,5273.75,10603.33,42706.88,N
01/30/2020,16:00,16093.76,10691.17,5232.18,10631.31,42648.43,N
01/30/2020,17:00,16445.23,10848.56,5232.71,10669.80,43196.29,N
01/30/2020,18:00,17089.48,11314.34,5308.87,10779.26,44491.96,N
01/30/2020,19:00,17719.31,11951.19,5476.25,11041.06,46187.81,N
01/30/2020,20:00,17610.61,12027.33,5542.02,10903.89,46083.84,N
01/30/2020,21:00,17299.95,11907.86,5548.48,10722.02,45478.32,N
01/30/2020,22:00,16607.71,11479.18,5471.22,10358.62,43916.73,N
01/30/2020,23:00,15471.71,10723.84,5361.95,9836.17,41393.69,N
01/30/2020,24:00,14462.79,10010.63,5275.49,9325.92,39074.83,N
01/29/2020,01:00,13981.57,8460.72,5196.43,9003.86,36642.57,N
01/29/2020,02:00,13791.06,8269.98,5185.45,8919.33,36165.81,N
01/29/2020,03:00,13811.31,8254.49,5171.60,8917.34,36154.74,N
01/29/2020,04:00,13984.80,8384.02,5188.59,8990.15,36547.57,N
01/29/2020,05:00,14629.19,8715.39,5229.83,9263.21,37837.63,N
01/29/2020,06:00,15903.73,9634.74,5379.22,9947.21,40864.90,N
01/29/2020,07:00,17690.33,11036.45,5583.29,10865.04,45175.12,N
01/29/2020,08:00,18390.69,11494.87,5656.17,11273.94,46815.66,N
01/29/2020,09:00,18242.71,11097.43,5526.98,11345.97,46213.09,N
01/29/2020,10:00,18110.74,10646.67,5375.69,11405.08,45538.19,N
01/29/2020,11:00,17904.00,10224.74,5275.39,11255.43,44659.57,N
01/29/2020,12:00,17492.54,9809.92,5156.13,11149.26,43607.85,N
01/29/2020,13:00,16878.13,9513.95,5053.58,10951.21,42396.86,N
01/29/2020,14:00,16413.73,9314.01,4983.44,10784.51,41495.68,N
01/29/2020,15:00,16166.36,9230.25,4961.74,10649.00,41007.34,N
01/29/2020,16:00,16110.21,9231.76,4947.33,10524.99,40814.29,N
01/29/2020,17:00,16482.20,9371.90,4967.89,10527.67,41349.66,N
01/29/2020,18:00,17161.98,9713.71,5044.89,10786.52,42707.10,N
01/29/2020,19:00,17942.62,10409.69,5253.35,11266.66,44872.32,N
01/29/2020,20:00,17905.34,10691.69,5360.59,11291.61,45249.24,N
01/29/2020,21:00,17647.31,10736.09,5416.16,11219.93,45019.50,N
01/29/2020,22:00,16970.87,10497.10,5399.40,10886.73,43754.11,N
