OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
08/30/2018,01:00,17869.99,12232.00,4632.91,10874.80,45609.69,N
08/30/2018,02:00,16811.22,11521.26,4501.37,10435.29,43269.13,N
08/30/2018,03:00,15937.79,11016.58,4376.64,10133.56,41464.58,N
08/30/2018,04:00,15292.83,10705.69,4304.96,9983.93,40287.41,N
08/30/2018,05:00,14988.76,10624.52,4260.72,10082.86,39956.86,N
08/30/2018,06:00,15341.20,11046.39,4275.94,10544.76,41208.29,N
08/30/2018,07:00,16356.66,11861.45,4434.51,11263.12,43915.75,N
08/30/2018,08:00,16559.19,12002.31,4481.49,11412.20,44455.19,N
08/30/2018,09:00,17169.94,12274.86,4541.23,12041.86,46027.89,N
08/30/2018,10:00,18383.24,13106.01,4691.00,13066.63,49246.88,N
08/30/2018,11:00,19948.52,14094.39,4925.67,14005.60,52974.18,N
08/30/2018,12:00,21466.87,15089.69,5143.94,14674.63,56375.13,N
08/30/2018,13:00,22966.58,16100.65,5351.48,15209.44,59628.15,N
08/30/2018,14:00,24313.77,17026.64,5528.31,15606.73,62475.46,N
08/30/2018,15:00,25342.17,17757.39,5675.78,16266.44,65041.78,N
08/30/2018,16:00,25994.27,18250.31,5761.03,16838.35,66843.97,N
08/30/2018,17:00,26395.31,18594.68,5809.10,17142.07,67941.16,N
08/30/2018,18:00,26262.30,18557.50,5771.14,17003.90,67594.84,N
08/30/2018,19:00,25557.92,18123.95,5716.61,16491.22,65889.70,N
08/30/2018,20:00,24438.29,17409.98,5609.01,15899.35,63356.64,N
08/30/2018,21:00,23632.43,17006.10,5505.90,15575.38,61719.82,N
08/30/2018,22:00,22405.91,16162.64,5359.78,14905.58,58833.90,N
08/30/2018,23:00,20509.73,14842.80,5103.88,13899.64,54356.05,N
08/30/2018,24:00,18687.00,13490.30,4863.21,12865.36,49905.87,N
08/29/2018,01:00,18004.40,12929.43,4746.71,12441.49,48122.02,N
08/29/2018,02:00,16922.68,12197.96,4594.49,11921.82,45636.96,N
08/29/2018,03:00,16249.52,11640.12,4498.67,11541.23,43929.55,N
08/29/2018,04:00,15755.18,11314.88,4417.21,11298.31,42785.58,N
08/29/2018,05:00,15654.14,11200.79,4370.24,11297.18,42522.34,N
08/29/2018,06:00,16099.47,11481.03,4399.48,11736.27,43716.25,N
08/29/2018,07:00,17157.95,12141.69,4496.95,12335.35,46131.94,N
08/29/2018,08:00,17345.92,12197.61,4502.94,12362.04,46408.52,N
08/29/2018,09:00,17996.21,12572.24,4579.47,12903.07,48050.99,N
08/29/2018,10:00,19282.43,13434.39,4743.20,13832.27,51292.30,N
08/29/2018,11:00,20720.01,14459.40,4943.59,14533.11,54656.11,N
08/29/2018,12:00,22224.01,15440.00,5190.90,14534.65,57389.56,N
08/29/2018,13:00,23777.94,16359.26,5387.81,13828.83,59353.83,N
08/29/2018,14:00,25316.12,17275.49,5606.91,13382.25,61580.77,N
08/29/2018,15:00,26365.24,18002.05,5784.53,13157.07,63308.89,N
08/29/2018,16:00,26961.77,18509.04,5858.45,13252.30,64581.56,N
08/29/2018,17:00,27343.14,18740.21,5814.64,13602.72,65500.71,N
08/29/2018,18:00,27108.66,18434.23,5818.28,13807.19,65168.36,N
08/29/2018,19:00,26477.90,17916.05,5782.65,13686.62,63863.22,N
08/29/2018,20:00,25360.04,17122.00,5616.80,13543.77,61642.61,N
08/29/2018,21:00,24510.66,16741.47,5505.31,13610.29,60367.73,N
08/29/2018,22:00,23157.41,15877.44,5317.65,13174.14,57526.64,N
