OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
03/30/2021,01:00,10771.64,8201.53,4775.74,9083.71,32832.62,N
03/30/2021,02:00,10274.61,7785.29,4740.69,8866.90,31667.50,N
03/30/2021,03:00,10031.29,7568.36,4699.41,8727.15,31026.21,N
03/30/2021,04:00,9930.93,7469.68,4680.96,8691.76,30773.34,N
03/30/2021,05:00,10058.00,7568.10,4671.71,8851.25,31149.06,N
03/30/2021,06:00,10695.43,7927.01,4749.70,9263.89,32636.04,N
03/30/2021,07:00,11930.29,8718.15,4895.39,9917.83,35461.66,N
03/30/2021,08:00,12650.43,9207.94,5003.13,10356.58,37218.08,N
03/30/2021,09:00,12812.26,9315.79,4967.15,10550.51,37645.72,N
03/30/2021,10:00,12954.89,9490.64,4968.46,10882.27,38296.27,N
03/30/2021,11:00,13211.40,9730.13,4955.20,11222.69,39119.42,N
03/30/2021,12:00,13381.95,10056.39,4927.20,11658.42,40023.96,N
03/30/2021,13:00,13495.30,10323.79,4915.15,11987.84,40722.08,N
03/30/2021,14:00,13629.09,10625.47,4948.38,12313.64,41516.58,N
03/30/2021,15:00,13697.88,11018.66,4951.39,12584.16,42252.09,N
03/30/2021,16:00,13795.85,11356.72,4998.56,12840.14,42991.27,N
03/30/2021,17:00,14027.93,11699.38,5054.96,13031.39,43813.66,N
03/30/2021,18:00,14248.02,11855.72,5092.78,12988.46,44184.98,N
03/30/2021,19:00,14360.34,11878.63,5098.65,12598.11,43935.73,N
03/30/2021,20:00,14485.47,11832.60,5064.15,12461.36,43843.58,N
03/30/2021,21:00,14941.05,11946.26,5196.42,12542.95,44626.67,N
03/30/2021,22:00,14570.73,11534.33,5138.70,12180.99,43424.75,N
03/30/2021,23:00,13483.68,10821.83,5006.68,11545.07,40857.26,N
03/30/2021,24:00,12265.95,10066.53,4853.05,10881.59,38067.13,N
03/29/2021,01:00,10366.54,7773.15,4692.06,8685.29,31517.03,N
03/29/2021,02:00,10050.64,7459.80,4674.38,8478.28,30663.09,N
03/29/2021,03:00,9991.88,7318.36,4677.49,8411.08,30398.81,N
03/29/2021,04:00,10071.64,7310.46,4680.62,8446.45,30509.17,N
03/29/2021,05:00,10459.15,7460.62,4730.04,8647.00,31296.81,N
03/29/2021,06:00,11333.99,7966.43,4807.93,9111.54,33219.88,N
03/29/2021,07:00,12807.06,8850.17,4999.78,9839.92,36496.93,N
03/29/2021,08:00,13753.13,9460.55,5131.47,10267.10,38612.24,N
03/29/2021,09:00,13790.77,9518.90,5083.73,10401.14,38794.55,N
03/29/2021,10:00,13747.59,9418.39,4964.23,10473.97,38604.18,N
03/29/2021,11:00,13575.56,9316.81,4932.61,10517.09,38342.08,N
03/29/2021,12:00,13429.03,9369.23,4932.35,10559.11,38289.73,N
03/29/2021,13:00,13360.48,9409.47,4940.25,10544.80,38255.00,N
03/29/2021,14:00,13375.25,9454.71,5024.72,10615.21,38469.89,N
03/29/2021,15:00,13458.11,9583.20,5048.65,10677.32,38767.28,N
03/29/2021,16:00,13577.71,9714.66,5048.54,10727.62,39068.53,N
03/29/2021,17:00,13777.68,9910.73,5084.46,10775.17,39548.05,N
03/29/2021,18:00,14066.64,10031.45,5118.47,10661.09,39877.66,N
03/29/2021,19:00,14002.61,10030.50,5140.76,10465.93,39639.80,N
03/29/2021,20:00,13916.63,10044.34,5130.06,10463.93,39554.97,N
03/29/2021,21:00,14175.38,10317.55,5181.31,10639.02,40313.26,N
03/29/2021,22:00,13656.41,10124.54,5121.39,10400.36,39302.70,N
03/29/2021,23:00,12684.17,9481.50,4995.00,9923.27,37083.94,N
03/29/2021,24:00,11574.22,8781.07,4870.98,9462.30,34688.57,N
03/28/2021,01:00,11176.23,9618.16,4778.74,10710.28,36283.41,N
03/28/2021,02:00,10477.22,9027.96,4709.00,10281.81,34495.99,N
03/28/2021,03:00,9925.98,8587.25,4677.55,9974.34,33165.12,N
03/28/2021,04:00,9542.82,8132.65,4632.54,9744.59,32052.60,N
03/28/2021,05:00,9371.67,7878.43,4620.97,9608.58,31479.65,N
03/28/2021,06:00,9378.44,7743.89,4632.49,9537.66,31292.49,N
03/28/2021,07:00,9631.37,7799.61,4660.86,9472.32,31564.16,N
