OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
10/30/2021,01:00,10590.78,8310.61,5101.77,9164.65,33167.80,N
10/30/2021,02:00,10205.49,7951.98,5029.39,8872.26,32059.12,N
10/30/2021,03:00,9889.42,7714.05,4950.99,8710.08,31264.54,N
10/30/2021,04:00,9834.37,7587.57,4899.44,8623.15,30944.53,N
10/30/2021,05:00,9865.60,7583.12,4880.94,8650.13,30979.79,N
10/30/2021,06:00,10245.96,7741.75,4914.47,8802.08,31704.26,N
10/30/2021,07:00,10867.28,8053.96,4978.68,9102.85,33002.76,N
10/30/2021,08:00,11532.52,8491.70,5058.27,9390.95,34473.43,N
10/30/2021,09:00,12237.05,8802.94,5104.55,9662.98,35807.52,N
10/30/2021,10:00,12565.09,9058.49,5157.58,10014.16,36795.31,N
10/30/2021,11:00,12575.34,9167.60,5171.84,10166.60,37081.38,N
10/30/2021,12:00,12495.24,9288.43,5179.83,10245.83,37209.33,N
10/30/2021,13:00,12392.46,9477.08,5134.19,10259.19,37262.91,N
10/30/2021,14:00,12369.01,9836.95,5205.96,10323.69,37735.61,N
10/30/2021,15:00,12494.37,10273.38,5264.41,10453.54,38485.70,N
10/30/2021,16:00,12704.30,10760.16,5353.91,10656.66,39475.03,N
10/30/2021,17:00,13008.73,11136.22,5420.66,10816.33,40381.95,N
10/30/2021,18:00,13084.48,11281.63,5442.91,10783.96,40592.99,N
10/30/2021,19:00,12937.73,11056.63,5435.71,10637.18,40067.26,N
10/30/2021,20:00,12948.09,10798.12,5404.46,10574.85,39725.53,N
10/30/2021,21:00,12572.32,10391.22,5382.72,10344.86,38691.12,N
10/30/2021,22:00,12238.86,9928.48,5378.12,10082.53,37627.99,N
10/30/2021,23:00,11649.23,9404.70,5300.01,9753.95,36107.90,N
10/30/2021,24:00,11076.40,8852.77,5215.11,9402.71,34546.99,N
10/29/2021,01:00,10806.00,8482.11,5050.98,9062.31,33401.41,N
10/29/2021,02:00,10435.06,8100.83,5000.36,8853.77,32390.01,N
10/29/2021,03:00,10151.27,7879.43,4978.67,8731.35,31740.72,N
10/29/2021,04:00,10086.09,7788.17,4965.20,8658.69,31498.14,N
10/29/2021,05:00,10240.25,7855.59,4967.68,8773.43,31836.95,N
10/29/2021,06:00,10780.19,8227.93,5048.32,9149.10,33205.54,N
10/29/2021,07:00,12018.49,9011.58,5186.57,9785.75,36002.40,N
10/29/2021,08:00,12782.11,9489.77,5286.04,10139.08,37697.00,N
10/29/2021,09:00,12830.24,9527.09,5264.34,10310.28,37931.96,N
10/29/2021,10:00,13152.83,9541.11,5231.68,10492.20,38417.81,N
10/29/2021,11:00,13312.58,9698.42,5236.47,10722.50,38969.96,N
10/29/2021,12:00,13368.10,9757.80,5192.02,10829.79,39147.72,N
10/29/2021,13:00,13378.09,9877.70,5155.10,10945.29,39356.17,N
10/29/2021,14:00,13342.55,10125.99,5182.25,11059.05,39709.84,N
10/29/2021,15:00,13192.34,10393.24,5241.00,11182.08,40008.66,N
10/29/2021,16:00,13248.57,10602.93,5282.09,11269.30,40402.88,N
10/29/2021,17:00,13303.54,10839.39,5335.22,11301.20,40779.35,N
10/29/2021,18:00,13163.28,10835.66,5311.87,11145.04,40455.85,N
10/29/2021,19:00,12950.15,10616.00,5335.11,10875.00,39776.26,N
10/29/2021,20:00,13066.94,10589.45,5429.43,10876.00,39961.82,N
10/29/2021,21:00,12768.15,10201.38,5390.83,10635.89,38996.25,N
10/29/2021,22:00,12407.94,9803.08,5366.35,10303.95,37881.32,N
10/29/2021,23:00,11788.37,9340.24,5278.97,9908.59,36316.16,N
