OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/29/2023,01:00,11296.58,9661.14,6903.59,10081.59,37942.90,N
04/29/2023,02:00,10960.73,8940.34,6851.37,9680.29,36432.73,N
04/29/2023,03:00,10721.85,8599.07,6804.51,9407.27,35532.71,N
04/29/2023,04:00,10643.44,8464.96,6782.03,9237.15,35127.58,N
04/29/2023,05:00,10754.79,8399.85,6809.03,9223.49,35187.16,N
04/29/2023,06:00,11028.16,8455.44,6858.37,9212.12,35554.09,N
04/29/2023,07:00,11623.72,8654.71,6905.66,9385.23,36569.32,N
04/29/2023,08:00,12160.81,8984.10,6884.33,9482.53,37511.77,N
04/29/2023,09:00,12908.97,9338.03,6960.60,9764.09,38971.69,N
04/29/2023,10:00,13181.18,9608.74,7024.28,10090.45,39904.65,N
04/29/2023,11:00,13402.45,9710.55,7034.06,10293.48,40440.54,N
04/29/2023,12:00,13172.28,9687.03,6978.73,10396.10,40234.13,N
04/29/2023,13:00,12855.13,9724.28,6874.51,10409.42,39863.34,N
04/29/2023,14:00,12544.16,9910.60,6840.53,10384.98,39680.26,N
04/29/2023,15:00,12441.11,10063.14,6872.40,10389.55,39766.19,N
04/29/2023,16:00,12369.89,10307.12,6919.05,10502.83,40098.89,N
04/29/2023,17:00,12504.96,10766.35,6979.98,10579.08,40830.37,N
04/29/2023,18:00,12622.62,11124.27,7073.99,10641.20,41462.08,N
04/29/2023,19:00,12800.58,11335.96,7110.91,10653.40,41900.85,N
04/29/2023,20:00,12722.39,11249.16,7012.58,10567.30,41551.44,N
04/29/2023,21:00,12934.69,11098.13,6888.33,10688.17,41609.32,N
04/29/2023,22:00,12663.57,10806.92,6589.07,10370.10,40429.67,N
04/29/2023,23:00,12220.94,10304.98,6745.35,10023.64,39294.91,N
04/29/2023,24:00,11505.08,9743.93,6994.86,9550.68,37794.55,N
04/28/2023,01:00,11552.37,10121.41,6889.78,10004.37,38567.92,N
04/28/2023,02:00,11090.78,9464.44,6818.68,9567.52,36941.42,N
04/28/2023,03:00,10877.46,9137.36,6741.62,9377.70,36134.14,N
04/28/2023,04:00,10798.01,8913.84,6751.52,9222.73,35686.10,N
04/28/2023,05:00,11028.15,8876.05,6712.31,9314.45,35930.96,N
04/28/2023,06:00,11729.42,9288.74,6794.72,9707.15,37520.02,N
04/28/2023,07:00,12912.95,9958.61,6965.76,10196.05,40033.37,N
04/28/2023,08:00,13490.92,10393.48,6959.52,10471.24,41315.15,N
04/28/2023,09:00,13590.18,10734.14,6858.94,10879.92,42063.18,N
04/28/2023,10:00,13770.23,11191.50,6861.59,11409.08,43232.40,N
04/28/2023,11:00,13838.43,11671.05,6894.87,11937.10,44341.45,N
04/28/2023,12:00,14009.95,12267.25,6954.96,12480.09,45712.24,N
04/28/2023,13:00,14299.79,12975.00,7031.93,13070.89,47377.59,N
04/28/2023,14:00,14539.09,13608.64,7032.21,13744.67,48924.61,N
04/28/2023,15:00,14873.95,14324.14,7006.95,14265.75,50470.79,N
04/28/2023,16:00,14908.97,14914.35,7015.74,14670.61,51509.67,N
04/28/2023,17:00,14782.11,15288.83,7003.75,14750.19,51824.88,N
04/28/2023,18:00,14597.89,14951.78,7068.33,14678.77,51296.77,N
