OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
01/30/2022,01:00,13456.12,10784.21,5807.16,10479.75,40527.24,N
01/30/2022,02:00,13343.64,10771.49,5775.01,10363.32,40253.46,N
01/30/2022,03:00,13429.03,10890.48,5851.36,10370.67,40541.54,N
01/30/2022,04:00,13650.77,11033.73,5883.87,10491.95,41060.32,N
01/30/2022,05:00,14007.11,11331.06,5885.65,10581.16,41804.98,N
01/30/2022,06:00,14485.35,11658.94,5952.74,10780.76,42877.79,N
01/30/2022,07:00,15266.59,12183.62,6046.17,11115.93,44612.31,N
01/30/2022,08:00,16073.20,12760.92,6162.67,11371.35,46368.14,N
01/30/2022,09:00,16169.06,12641.18,6133.73,11426.38,46370.36,N
01/30/2022,10:00,15511.74,11826.40,5957.63,11207.22,44502.99,N
01/30/2022,11:00,14676.13,10887.59,5810.12,10924.93,42298.77,N
01/30/2022,12:00,13929.66,10233.96,5637.00,10667.17,40467.80,N
01/30/2022,13:00,13331.99,9818.29,5526.61,10465.02,39141.91,N
01/30/2022,14:00,12878.06,9544.20,5468.88,10295.92,38187.06,N
01/30/2022,15:00,12608.34,9427.44,5415.40,10196.70,37647.87,N
01/30/2022,16:00,12492.92,9416.94,5363.05,10168.84,37441.75,N
01/30/2022,17:00,12493.07,9575.29,5350.38,10186.07,37604.81,N
01/30/2022,18:00,12970.40,9928.42,5478.39,10332.53,38709.73,N
01/30/2022,19:00,13853.49,10552.77,5669.17,10737.44,40812.87,N
01/30/2022,20:00,14042.34,10803.17,5772.43,10807.77,41425.71,N
01/30/2022,21:00,13878.77,10599.74,5741.17,10701.53,40921.20,N
01/30/2022,22:00,13589.02,10470.10,5706.51,10516.52,40282.15,N
01/30/2022,23:00,12846.63,9868.06,5647.50,10143.25,38505.45,N
01/30/2022,24:00,12150.74,9269.29,5571.94,9732.29,36724.25,N
01/29/2022,01:00,16054.34,11992.69,5924.12,10994.54,44965.69,N
01/29/2022,02:00,16156.29,12009.70,5975.04,10955.03,45096.06,N
01/29/2022,03:00,16385.54,12107.63,6014.66,10972.00,45479.82,N
01/29/2022,04:00,16710.32,12265.14,6021.77,11166.17,46163.39,N
01/29/2022,05:00,17222.72,12630.90,6089.22,11329.15,47271.99,N
01/29/2022,06:00,17873.03,13076.89,6172.87,11675.88,48798.66,N
01/29/2022,07:00,18752.21,13744.64,6260.65,12162.19,50919.70,N
01/29/2022,08:00,19556.88,14380.54,6332.20,12527.38,52797.00,N
01/29/2022,09:00,19358.97,14314.48,6268.09,12553.46,52495.01,N
01/29/2022,10:00,18295.63,13387.06,6057.38,12253.10,49993.17,N
01/29/2022,11:00,16940.56,12281.59,5887.68,11868.43,46978.25,N
01/29/2022,12:00,15759.65,11277.11,5727.19,11406.38,44170.34,N
01/29/2022,13:00,14632.63,10619.97,5595.60,10992.52,41840.72,N
01/29/2022,14:00,13760.52,10054.75,5457.12,10637.80,39910.19,N
01/29/2022,15:00,13161.65,9696.32,5370.96,10382.18,38611.11,N
01/29/2022,16:00,12887.69,9515.43,5345.92,10213.23,37962.27,N
01/29/2022,17:00,12832.82,9590.03,5319.92,10171.74,37914.51,N
01/29/2022,18:00,13087.03,9834.71,5381.97,10329.13,38632.84,N
01/29/2022,19:00,13903.16,10528.69,5618.54,10801.29,40851.68,N
01/29/2022,20:00,14149.99,10859.66,5710.78,10950.34,41670.77,N
01/29/2022,21:00,14230.37,11026.64,5738.52,11024.21,42019.74,N
01/29/2022,22:00,14206.58,11133.03,5768.96,11026.72,42135.29,N
01/29/2022,23:00,13984.74,11048.89,5826.77,10868.91,41729.32,N
01/29/2022,24:00,13678.17,10869.61,5829.74,10648.20,41025.71,N
01/28/2022,01:00,15398.54,9453.20,5890.79,9936.20,40678.72,N
01/28/2022,02:00,15370.66,9238.67,5889.71,9792.96,40291.99,N
01/28/2022,03:00,15641.96,9291.57,5922.51,9767.03,40623.07,N
01/28/2022,04:00,16089.67,9544.35,5984.82,9935.38,41554.22,N
01/28/2022,05:00,16844.31,9986.10,6087.82,10186.79,43105.02,N
01/28/2022,06:00,18212.24,10852.52,6242.12,10814.51,46121.39,N
01/28/2022,07:00,20107.92,12182.72,6421.66,11658.23,50370.53,N
01/28/2022,08:00,21111.60,13063.87,6539.64,12165.53,52880.64,N
01/28/2022,09:00,20491.19,13247.56,6388.92,12416.81,52544.47,N
01/28/2022,10:00,19293.26,13014.73,6203.04,12513.42,51024.46,N
01/28/2022,11:00,18097.73,12666.76,6063.11,12399.20,49226.79,N
01/28/2022,12:00,17030.56,12224.93,5879.68,12162.43,47297.61,N
01/28/2022,13:00,16237.49,11779.63,5712.09,11816.02,45545.24,N
01/28/2022,14:00,15663.38,11378.39,5585.70,11579.66,44207.12,N
01/28/2022,15:00,15115.17,11028.81,5508.21,11358.31,43010.50,N
01/28/2022,16:00,14756.75,10791.13,5488.30,11209.62,42245.81,N
01/28/2022,17:00,14736.95,10765.89,5477.95,11188.19,42168.98,N
01/28/2022,18:00,15238.88,11138.68,5548.30,11347.36,43273.23,N
01/28/2022,19:00,16294.84,11978.00,5860.21,11775.85,45908.91,N
01/28/2022,20:00,16642.73,12368.08,6024.33,11877.13,46912.27,N
01/28/2022,21:00,16826.62,12593.94,6094.30,11863.19,47378.05,N
01/28/2022,22:00,16795.37,12637.98,6107.07,11762.63,47303.06,N
01/28/2022,23:00,16463.48,12429.33,6085.94,11494.43,46473.18,N
01/28/2022,24:00,16212.25,12185.94,6005.24,11235.38,45638.81,N
01/27/2022,01:00,14910.02,10207.00,6037.13,10678.08,41832.23,N
01/27/2022,02:00,14648.65,9968.12,6002.55,10578.64,41197.96,N
01/27/2022,03:00,14548.30,9895.31,6003.44,10583.32,41030.37,N
01/27/2022,04:00,14696.87,9980.36,5997.58,10670.95,41345.77,N
01/27/2022,05:00,15273.49,10314.89,5989.22,10865.55,42443.15,N
01/27/2022,06:00,16436.97,11063.59,6066.71,11459.13,45026.39,N
01/27/2022,07:00,18095.18,12261.46,6219.18,12286.76,48862.57,N
01/27/2022,08:00,18956.66,12913.38,6301.48,12662.08,50833.60,N
01/27/2022,09:00,18664.19,12628.41,6258.67,12549.08,50100.35,N
01/27/2022,10:00,18109.79,12061.17,6161.52,12277.31,48609.78,N
01/27/2022,11:00,17639.32,11566.98,6037.25,12011.26,47254.80,N
01/27/2022,12:00,17138.84,11109.06,5888.07,11671.03,45806.99,N
01/27/2022,13:00,16463.04,10743.28,5719.83,11381.16,44307.32,N
01/27/2022,14:00,15864.08,10557.78,5614.83,11202.54,43239.23,N
01/27/2022,15:00,15387.24,10336.91,5529.81,11058.17,42312.13,N
01/27/2022,16:00,14952.85,10312.58,5488.09,10951.86,41705.37,N
01/27/2022,17:00,15026.56,10519.68,5482.88,10933.75,41962.88,N
01/27/2022,18:00,15793.26,10901.03,5532.09,11056.82,43283.20,N
01/27/2022,19:00,16888.46,11481.08,5738.72,11435.18,45543.44,N
01/27/2022,20:00,17177.90,11556.53,5875.12,11456.97,46066.52,N
