OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/29/2025,01:00,16156.71,13063.89,9194.43,12590.14,51005.17,N
04/29/2025,02:00,15000.39,12272.48,9021.62,12088.93,48383.43,N
04/29/2025,03:00,14490.05,11800.10,8839.86,11888.78,47018.79,N
04/29/2025,04:00,14087.26,11579.60,8823.36,11668.96,46159.17,N
04/29/2025,05:00,13948.47,11623.39,8868.28,11417.31,45857.45,N
04/29/2025,06:00,14387.73,11872.64,8815.51,11855.86,46931.75,N
04/29/2025,07:00,15575.29,12515.86,8892.56,12417.80,49401.52,N
04/29/2025,08:00,15975.83,12726.21,8867.09,12605.06,50174.19,N
04/29/2025,09:00,16192.36,12935.43,8837.88,12947.53,50913.20,N
04/29/2025,10:00,16760.57,13545.40,9212.33,13622.96,53141.26,N
04/29/2025,11:00,17443.09,14207.09,9664.75,14425.33,55740.26,N
04/29/2025,12:00,18136.64,14924.90,10210.50,14923.61,58195.66,N
04/29/2025,13:00,18953.53,15452.52,10275.98,14936.08,59618.11,N
04/29/2025,14:00,19784.67,15895.74,9829.17,15062.65,60572.23,N
04/29/2025,15:00,20069.36,16406.04,9927.49,15168.49,61571.39,N
04/29/2025,16:00,20442.80,17002.45,10169.53,15370.69,62985.47,N
04/29/2025,17:00,20680.02,17293.16,9988.09,15339.98,63301.25,N
04/29/2025,18:00,20934.46,17450.08,9937.31,15264.33,63586.18,N
04/29/2025,19:00,20561.30,17330.63,9677.80,15137.58,62707.32,N
04/29/2025,20:00,19875.63,16730.54,9290.57,14720.25,60616.98,N
04/29/2025,21:00,19546.98,16360.26,9046.28,14622.31,59575.83,N
04/29/2025,22:00,18975.42,15816.98,8948.05,14285.49,58025.94,N
04/29/2025,23:00,17742.47,15013.69,9133.45,13639.85,55529.45,N
04/29/2025,24:00,16562.78,14099.48,9282.53,12917.21,52862.01,N
04/28/2025,01:00,15364.88,12775.99,9129.37,12638.06,49908.29,N
04/28/2025,02:00,14625.41,12178.16,9048.03,12243.82,48095.42,N
04/28/2025,03:00,14367.25,11726.62,8976.58,12379.64,47450.09,N
04/28/2025,04:00,14136.80,11682.64,8965.26,12136.25,46920.95,N
04/28/2025,05:00,14141.64,11597.94,9013.03,11999.01,46751.62,N
04/28/2025,06:00,14641.31,11946.60,8944.07,12268.48,47800.47,N
04/28/2025,07:00,15746.45,12811.29,8800.85,12671.11,50029.71,N
04/28/2025,08:00,16253.97,13179.53,8854.03,12810.64,51098.17,N
