OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/29/2020,01:00,12895.75,10838.84,4664.25,10726.71,39125.55,N
04/29/2020,02:00,11916.91,10254.40,4546.17,10340.26,37057.73,N
04/29/2020,03:00,11125.74,9824.26,4468.17,10037.94,35456.12,N
04/29/2020,04:00,10594.86,9461.54,4397.07,9864.43,34317.90,N
04/29/2020,05:00,10378.08,9288.98,4372.50,9784.30,33823.86,N
04/29/2020,06:00,10511.62,9126.08,4381.75,8963.64,32983.08,N
04/29/2020,07:00,10911.30,9243.77,4398.25,8844.67,33397.99,N
04/29/2020,08:00,11201.43,9312.68,4394.01,9049.43,33957.56,N
04/29/2020,09:00,11665.23,9400.04,4385.85,9322.39,34773.52,N
04/29/2020,10:00,12246.29,9777.40,4438.58,9500.07,35962.35,N
04/29/2020,11:00,12885.63,10306.21,4571.73,9688.35,37451.92,N
04/29/2020,12:00,13414.17,10834.19,4651.84,10032.90,38933.11,N
04/29/2020,13:00,13844.69,11183.09,4707.45,10473.15,40208.39,N
04/29/2020,14:00,14138.76,11569.11,4772.94,11029.51,41510.33,N
04/29/2020,15:00,14385.76,11900.66,4854.54,11657.25,42798.21,N
04/29/2020,16:00,14640.69,12254.63,4808.81,12075.67,43779.80,N
04/29/2020,17:00,14855.45,12566.86,4892.47,12172.77,44487.54,N
04/29/2020,18:00,14968.53,12697.88,5010.55,12112.04,44789.00,N
04/29/2020,19:00,14726.60,12544.78,5003.75,11717.04,43992.16,N
04/29/2020,20:00,14109.37,12053.72,4919.84,11134.75,42217.68,N
04/29/2020,21:00,13892.90,11656.87,4868.24,10889.03,41307.04,N
04/29/2020,22:00,13481.85,11150.59,4773.52,10436.77,39842.74,N
04/29/2020,23:00,12458.32,10242.87,4655.53,9751.64,37108.36,N
04/29/2020,24:00,11289.26,9241.05,4509.37,9046.20,34085.87,N
04/28/2020,01:00,12130.61,9963.29,4596.63,9805.67,36496.21,N
04/28/2020,02:00,11413.24,9418.40,4511.26,9448.60,34791.50,N
04/28/2020,03:00,10888.75,8930.57,4426.59,9209.59,33455.50,N
04/28/2020,04:00,10620.50,8654.55,4391.30,9071.74,32738.09,N
04/28/2020,05:00,10683.53,8568.44,4380.92,9133.92,32766.81,N
04/28/2020,06:00,11017.77,8734.44,4374.55,9460.36,33587.12,N
04/28/2020,07:00,11571.90,9117.88,4424.12,9908.19,35022.08,N
04/28/2020,08:00,11968.92,9344.97,4425.73,10297.05,36036.67,N
04/28/2020,09:00,12515.11,9773.21,4461.69,10736.44,37486.45,N
04/28/2020,10:00,13413.25,10458.11,4538.08,11238.05,39647.50,N
04/28/2020,11:00,14418.94,11068.59,4716.96,11927.81,42132.30,N
04/28/2020,12:00,15354.15,11805.46,4897.31,12493.88,44550.80,N
04/28/2020,13:00,16415.67,12719.44,5047.66,12623.24,46806.00,N
04/28/2020,14:00,17453.45,13524.99,5198.61,12446.67,48623.72,N
04/28/2020,15:00,18321.17,14220.11,5371.22,12082.19,49994.69,N
04/28/2020,16:00,19071.62,14808.19,5466.41,11713.50,51059.72,N
04/28/2020,17:00,19503.97,15248.43,5575.77,11601.05,51929.22,N
04/28/2020,18:00,19612.23,15425.75,5601.95,12166.80,52806.73,N
04/28/2020,19:00,19409.37,15212.32,5572.70,12319.47,52513.87,N
04/28/2020,20:00,18534.13,14676.12,5482.99,12163.38,50856.62,N
04/28/2020,21:00,18102.83,14305.89,5353.86,12304.44,50067.02,N
04/28/2020,22:00,17388.16,13714.25,5193.99,12129.17,48425.57,N
04/28/2020,23:00,16190.81,12755.23,5026.86,11719.29,45692.19,N
04/28/2020,24:00,14603.72,11794.33,4843.55,11250.24,42491.84,N
04/27/2020,01:00,10582.03,8685.31,4428.40,8819.38,32515.12,N
04/27/2020,02:00,9890.61,8053.36,4364.66,8374.01,30682.64,N
04/27/2020,03:00,9525.75,7682.13,4311.45,8075.11,29594.45,N
04/27/2020,04:00,9351.79,7485.43,4274.22,7934.80,29046.24,N
04/27/2020,05:00,9408.10,7400.86,4270.97,7965.38,29045.31,N
04/27/2020,06:00,9807.07,7599.61,4303.77,8210.00,29920.46,N
04/27/2020,07:00,10443.19,7955.85,4346.74,8539.03,31284.80,N
04/27/2020,08:00,10950.46,8239.37,4386.95,8848.11,32424.89,N
04/27/2020,09:00,11611.24,8667.20,4456.39,9429.90,34164.74,N
04/27/2020,10:00,12282.92,9305.19,4552.33,10022.88,36163.32,N
04/27/2020,11:00,12979.83,9990.63,4684.42,10708.86,38363.74,N
04/27/2020,12:00,13522.54,10651.69,4827.15,11364.79,40366.17,N
04/27/2020,13:00,14057.83,11439.41,4954.03,11989.08,42440.35,N
04/27/2020,14:00,14629.39,12155.50,5103.47,12600.05,44488.41,N
04/27/2020,15:00,15210.56,12824.70,5190.23,13011.83,46237.31,N
04/27/2020,16:00,15743.81,13358.16,5219.72,13167.76,47489.46,N
04/27/2020,17:00,16040.83,13785.82,5279.96,13114.94,48221.55,N
04/27/2020,18:00,16378.93,14025.84,5319.30,12896.20,48620.27,N
04/27/2020,19:00,16400.78,13839.43,5320.51,12429.50,47990.22,N
04/27/2020,20:00,15865.71,13171.13,5201.71,11878.25,46116.80,N
04/27/2020,21:00,15653.14,12868.92,5097.84,11782.11,45402.01,N
04/27/2020,22:00,15221.29,12411.01,5018.46,11445.12,44095.87,N
04/27/2020,23:00,14229.00,11632.55,4894.50,10926.40,41682.45,N
04/27/2020,24:00,13088.64,10740.75,4697.33,10346.40,38873.12,N
