datetime,station_code,station_name,city,region,temp_f,humidity_pct,dew_point_f,feels_like_f,precip_in,rain_in,snow_in,cloud_cover_pct,wind_speed_mph,wind_dir_deg,wind_gust_mph,pressure_hpa,wmo_code,visibility_mi,condition
2025-12-01 11:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.1,78,33.8,35.6,0.004,0.004,0.0,100,2.2,53,11.6,1000.1,51,,Light drizzle
2025-12-01 12:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,38.9,82,33.8,34.4,0.004,0.004,0.0,100,2.3,351,7.2,999.0,51,,Light drizzle
2025-12-01 13:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.9,80,34.2,34.8,0.004,0.004,0.0,100,4.0,322,10.1,998.0,51,,Light drizzle
2025-12-01 14:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.0,81,34.6,34.1,0.004,0.004,0.0,100,5.9,321,13.4,997.7,51,,Light drizzle
2025-12-01 15:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.1,79,34.2,34.2,0.004,0.004,0.0,100,5.6,326,14.1,997.7,51,,Light drizzle
2025-12-01 16:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.5,76,33.5,34.1,0.0,0.0,0.0,100,6.8,327,14.5,998.0,3,,Overcast
2025-12-01 17:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.7,76,33.6,34.3,0.0,0.0,0.0,100,6.7,330,16.6,998.0,3,,Overcast
2025-12-01 18:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.7,77,33.2,32.4,0.0,0.0,0.0,100,8.5,332,13.9,999.0,3,,Overcast
2025-12-01 19:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.4,77,32.7,32.1,0.0,0.0,0.0,100,8.5,334,17.4,999.3,3,,Overcast
2025-12-01 20:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,38.8,76,31.8,31.6,0.0,0.0,0.0,100,8.1,338,17.9,999.5,3,,Overcast
2025-12-01 21:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,38.9,74,31.2,32.1,0.0,0.0,0.0,91,6.9,341,17.0,1000.0,3,,Overcast
2025-12-01 22:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,38.9,74,31.2,32.9,0.0,0.0,0.0,0,5.0,324,14.1,1000.2,0,,Clear sky
2025-12-01 23:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,37.0,78,30.7,30.3,0.0,0.0,0.0,0,6.5,334,12.8,1000.4,0,,Clear sky
2025-12-02 00:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,34.8,82,29.8,28.1,0.0,0.0,0.0,0,6.0,331,13.4,1000.5,0,,Clear sky
2025-12-02 01:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,33.6,85,29.6,27.4,0.0,0.0,0.0,0,4.8,326,11.9,1000.4,0,,Clear sky
2025-12-02 02:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,32.7,86,29.1,26.7,0.0,0.0,0.0,0,4.3,319,9.4,1000.2,0,,Clear sky
2025-12-02 03:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,32.0,87,28.5,25.9,0.0,0.0,0.0,0,4.2,316,8.5,1000.0,0,,Clear sky
2025-12-02 04:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,31.3,87,28.0,25.0,0.0,0.0,0.0,0,4.4,319,8.7,1000.0,0,,Clear sky
2025-12-02 05:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,30.6,88,27.4,24.6,0.0,0.0,0.0,0,3.8,315,8.7,1000.0,0,,Clear sky
2025-12-02 06:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,30.5,88,27.4,24.7,0.0,0.0,0.0,9,3.0,309,8.5,1000.2,0,,Clear sky
2025-12-02 07:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,29.6,88,26.5,23.7,0.0,0.0,0.0,18,3.0,290,5.8,1001.0,0,,Clear sky
2025-12-02 08:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,30.0,87,26.5,23.9,0.0,0.0,0.0,12,3.7,267,7.6,1001.6,0,,Clear sky
2025-12-02 09:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,32.7,80,27.3,27.2,0.0,0.0,0.0,13,2.3,287,8.1,1002.0,0,,Clear sky
2025-12-02 10:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,35.9,74,28.3,30.9,0.0,0.0,0.0,12,1.4,235,7.8,1002.3,0,,Clear sky
2025-12-02 11:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,38.8,68,29.1,34.1,0.0,0.0,0.0,4,1.3,207,8.1,1001.5,0,,Clear sky
2025-12-02 12:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,42.3,59,28.9,37.7,0.0,0.0,0.0,0,1.6,192,8.5,1000.3,0,,Clear sky
2025-12-02 13:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,44.9,56,29.9,40.4,0.0,0.0,0.0,0,2.4,175,10.1,998.6,0,,Clear sky
2025-12-02 14:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,46.1,53,30.0,40.9,0.0,0.0,0.0,0,3.1,154,10.7,997.5,0,,Clear sky
2025-12-02 15:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,46.5,53,30.1,40.8,0.0,0.0,0.0,0,3.8,143,11.2,996.8,0,,Clear sky
2025-12-02 16:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,46.1,56,31.4,40.5,0.0,0.0,0.0,0,4.1,127,11.0,995.9,0,,Clear sky
2025-12-02 17:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,44.5,67,34.1,39.5,0.0,0.0,0.0,0,3.5,132,10.3,995.4,0,,Clear sky
2025-12-02 18:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.8,68,33.8,37.7,0.0,0.0,0.0,0,6.1,134,10.7,994.8,0,,Clear sky
2025-12-02 19:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.0,68,33.0,36.3,0.0,0.0,0.0,0,7.1,138,13.9,994.8,0,,Clear sky
2025-12-02 20:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,41.9,69,32.4,35.1,0.0,0.0,0.0,0,7.1,142,14.1,994.9,0,,Clear sky
2025-12-02 21:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,41.2,71,32.5,34.6,0.0,0.0,0.0,0,6.6,146,14.1,994.9,0,,Clear sky
2025-12-02 22:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.5,73,32.5,34.0,0.0,0.0,0.0,0,6.6,150,12.8,994.8,0,,Clear sky
2025-12-02 23:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.5,72,32.4,33.9,0.0,0.0,0.0,0,6.8,155,13.4,994.9,0,,Clear sky
2025-12-03 00:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.6,75,32.2,32.8,0.0,0.0,0.0,0,6.9,157,13.4,994.6,0,,Clear sky
2025-12-03 01:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.5,75,32.2,32.4,0.0,0.0,0.0,0,7.8,159,15.2,994.4,0,,Clear sky
2025-12-03 02:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.7,75,32.5,32.4,0.0,0.0,0.0,0,8.2,163,16.3,994.2,0,,Clear sky
2025-12-03 03:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.7,76,32.8,32.2,0.0,0.0,0.0,0,8.9,161,17.9,993.6,0,,Clear sky
2025-12-03 04:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.7,77,33.1,32.3,0.0,0.0,0.0,0,8.7,167,18.1,993.4,0,,Clear sky
2025-12-03 05:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.6,78,33.3,32.4,0.0,0.0,0.0,52,8.3,168,17.4,993.1,2,,Partly cloudy
2025-12-03 06:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.9,79,34.1,32.6,0.0,0.0,0.0,30,9.0,170,17.7,993.0,1,,Mainly clear
2025-12-03 07:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.9,79,34.1,32.6,0.0,0.0,0.0,14,9.2,172,18.3,993.4,0,,Clear sky
2025-12-03 08:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.9,78,34.7,33.8,0.0,0.0,0.0,48,8.8,174,18.3,994.0,1,,Mainly clear
2025-12-03 09:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.8,76,36.8,38.2,0.0,0.0,0.0,9,6.2,168,17.7,994.7,0,,Clear sky
2025-12-03 10:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,47.1,71,38.3,41.2,0.0,0.0,0.0,55,7.4,173,17.4,995.1,2,,Partly cloudy
2025-12-03 11:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,50.7,65,39.3,44.8,0.0,0.0,0.0,95,7.9,173,18.6,995.2,3,,Overcast
2025-12-03 12:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,53.7,61,40.5,47.9,0.0,0.0,0.0,39,8.2,175,19.9,994.4,1,,Mainly clear
2025-12-03 13:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,56.3,56,40.8,51.1,0.0,0.0,0.0,5,7.6,176,19.2,993.5,0,,Clear sky
2025-12-03 14:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,58.1,54,41.6,53.1,0.0,0.0,0.0,14,6.9,177,18.3,993.0,0,,Clear sky
2025-12-03 15:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,59.0,55,43.1,54.9,0.0,0.0,0.0,2,5.6,174,16.6,992.9,0,,Clear sky
2025-12-03 16:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,58.9,61,45.3,56.3,0.0,0.0,0.0,5,3.3,156,13.2,993.2,0,,Clear sky
2025-12-03 17:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,55.8,73,47.3,53.6,0.0,0.0,0.0,7,3.4,96,7.2,993.3,0,,Clear sky
2025-12-03 18:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,52.9,81,47.3,49.7,0.0,0.0,0.0,21,5.8,109,8.3,994.4,1,,Mainly clear
2025-12-03 19:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,50.9,91,48.4,47.8,0.0,0.0,0.0,28,6.3,107,12.5,995.5,1,,Mainly clear
2025-12-03 20:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,49.0,95,47.7,46.3,0.0,0.0,0.0,11,4.9,101,12.1,996.1,0,,Clear sky
2025-12-03 21:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,47.5,97,46.8,44.3,0.0,0.0,0.0,100,5.6,80,11.2,996.9,3,,Overcast
2025-12-03 22:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,47.8,97,46.8,44.4,0.0,0.0,0.0,100,5.9,61,11.6,997.3,3,,Overcast
2025-12-03 23:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,47.9,94,46.3,43.8,0.0,0.0,0.0,100,7.6,49,15.4,997.9,3,,Overcast
2025-12-04 00:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,46.0,93,44.1,41.5,0.0,0.0,0.0,100,7.1,35,17.7,998.2,3,,Overcast
2025-12-04 01:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,44.4,91,41.9,38.7,0.0,0.0,0.0,100,8.8,32,18.6,998.1,3,,Overcast
2025-12-04 02:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.3,91,40.8,37.4,0.0,0.0,0.0,100,8.8,28,19.0,998.5,3,,Overcast
2025-12-04 03:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.3,88,39.9,37.2,0.0,0.0,0.0,100,8.7,18,19.9,999.1,3,,Overcast
2025-12-04 04:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,42.7,87,39.2,37.2,0.0,0.0,0.0,100,7.0,11,18.3,999.6,3,,Overcast
2025-12-04 05:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,42.7,86,38.8,36.3,0.0,0.0,0.0,100,8.8,12,18.6,1000.0,3,,Overcast
2025-12-04 06:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,42.6,86,38.7,36.6,0.0,0.0,0.0,100,7.9,13,18.8,1000.3,3,,Overcast
2025-12-04 07:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,42.9,86,39.0,36.7,0.004,0.004,0.0,100,8.6,17,18.8,1001.0,51,,Light drizzle
2025-12-04 08:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.4,85,39.1,37.5,0.008,0.008,0.0,100,8.0,6,17.0,1002.0,51,,Light drizzle
2025-12-04 09:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.2,88,39.8,37.5,0.016,0.016,0.0,100,7.7,18,17.0,1002.6,51,,Light drizzle
2025-12-04 10:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.5,85,39.4,37.4,0.004,0.004,0.0,100,8.6,19,19.5,1003.1,51,,Light drizzle
2025-12-04 11:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.5,84,39.1,37.6,0.004,0.004,0.0,100,7.8,359,19.0,1003.7,51,,Light drizzle
2025-12-04 12:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.4,86,39.4,37.6,0.0,0.0,0.0,100,7.8,7,18.6,1003.2,3,,Overcast
2025-12-04 13:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,44.7,78,38.4,38.4,0.0,0.0,0.0,100,8.4,353,19.2,1002.6,3,,Overcast
2025-12-04 14:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,44.8,77,37.8,38.0,0.0,0.0,0.0,100,9.3,348,20.6,1001.9,3,,Overcast
2025-12-04 15:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,44.6,76,37.5,38.1,0.0,0.0,0.0,100,8.6,350,21.0,1001.8,3,,Overcast
2025-12-04 16:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,44.2,75,37.0,38.0,0.0,0.0,0.0,100,7.7,352,19.2,1001.6,3,,Overcast
2025-12-04 17:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.8,74,36.1,38.1,0.0,0.0,0.0,100,6.1,353,16.8,1001.2,3,,Overcast
2025-12-04 18:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,41.5,80,35.8,35.8,0.0,0.0,0.0,100,6.0,352,13.9,1001.9,3,,Overcast
2025-12-04 19:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,41.5,80,35.7,36.0,0.0,0.0,0.0,100,5.3,348,13.6,1002.4,3,,Overcast
2025-12-04 20:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,41.3,81,35.8,36.3,0.0,0.0,0.0,100,4.2,346,11.6,1002.3,3,,Overcast
2025-12-04 21:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,41.2,80,35.5,36.6,0.0,0.0,0.0,100,3.1,345,8.9,1002.0,3,,Overcast
2025-12-04 22:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,41.1,80,35.5,36.5,0.0,0.0,0.0,100,3.2,318,7.4,1001.7,3,,Overcast
2025-12-04 23:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.8,79,34.9,35.6,0.0,0.0,0.0,100,4.5,305,10.1,1001.5,3,,Overcast
2025-12-05 00:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.7,83,34.9,34.6,0.0,0.0,0.0,100,4.2,287,10.3,1001.6,3,,Overcast
2025-12-05 01:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.4,83,34.8,34.4,0.0,0.0,0.0,100,3.7,286,9.2,1001.1,3,,Overcast
2025-12-05 02:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.3,83,34.7,34.8,0.0,0.0,0.0,100,2.6,270,8.3,1000.8,3,,Overcast
2025-12-05 03:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.2,84,34.8,35.2,0.0,0.0,0.0,100,1.5,212,6.0,1000.1,3,,Overcast
2025-12-05 04:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.3,84,34.9,35.5,0.0,0.0,0.0,100,1.1,225,4.3,999.1,3,,Overcast
2025-12-05 05:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,38.8,87,35.3,34.6,0.0,0.0,0.0,100,2.3,180,4.3,998.5,3,,Overcast
2025-12-05 06:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,36.6,94,35.0,32.4,0.0,0.0,0.0,99,2.0,171,4.9,998.1,3,,Overcast
2025-12-05 07:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,36.5,93,34.7,32.8,0.0,0.0,0.0,39,0.8,196,3.1,998.0,1,,Mainly clear
2025-12-05 08:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,37.5,92,35.4,33.1,0.0,0.0,0.0,100,2.7,180,4.3,998.2,3,,Overcast
2025-12-05 09:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.2,86,36.4,35.7,0.0,0.0,0.0,100,3.4,172,8.9,997.9,3,,Overcast
2025-12-05 10:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,42.8,81,37.2,38.2,0.0,0.0,0.0,98,4.0,177,11.4,997.9,3,,Overcast
2025-12-05 11:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,46.0,75,38.4,40.9,0.0,0.0,0.0,98,5.6,177,15.0,997.5,3,,Overcast
2025-12-05 12:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,47.9,73,39.6,43.5,0.0,0.0,0.0,100,4.5,173,15.0,996.4,3,,Overcast
2025-12-05 13:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,49.5,71,40.3,45.5,0.0,0.0,0.0,100,3.8,170,12.3,995.6,3,,Overcast
2025-12-05 14:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,50.8,69,40.9,47.0,0.0,0.0,0.0,100,3.9,147,11.4,994.1,3,,Overcast
2025-12-05 15:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,51.3,68,41.3,46.7,0.0,0.0,0.0,100,5.9,147,14.5,993.4,3,,Overcast
2025-12-05 16:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,51.1,69,41.4,46.5,0.0,0.0,0.0,100,5.9,143,14.5,992.8,3,,Overcast
2025-12-05 17:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,49.9,74,41.8,45.7,0.0,0.0,0.0,100,5.3,136,13.0,992.4,3,,Overcast
2025-12-05 18:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,48.7,77,41.7,44.2,0.0,0.0,0.0,100,5.6,129,11.2,992.5,3,,Overcast
2025-12-05 19:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,48.0,79,41.8,43.5,0.0,0.0,0.0,100,5.9,141,11.9,993.1,3,,Overcast
2025-12-05 20:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,47.4,82,42.2,43.0,0.0,0.0,0.0,100,5.7,145,11.6,993.2,3,,Overcast
2025-12-05 21:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,46.4,85,42.1,42.3,0.0,0.0,0.0,100,5.1,149,11.2,993.8,3,,Overcast
2025-12-05 22:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,45.1,88,41.7,41.8,0.0,0.0,0.0,100,3.1,134,9.6,994.1,3,,Overcast
2025-12-05 23:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,44.2,90,41.3,40.6,0.0,0.0,0.0,100,3.3,117,5.8,994.2,3,,Overcast
2025-12-06 00:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.2,90,40.6,38.8,0.0,0.0,0.0,100,5.1,147,9.8,994.3,3,,Overcast
2025-12-06 01:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,43.0,91,40.5,39.2,0.0,0.0,0.0,0,3.6,136,9.8,993.9,0,,Clear sky
2025-12-06 02:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,41.9,93,40.0,38.2,0.0,0.0,0.0,0,3.0,129,6.5,993.7,0,,Clear sky
2025-12-06 03:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.9,95,39.6,37.3,0.0,0.0,0.0,0,2.7,114,5.6,993.4,0,,Clear sky
2025-12-06 04:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.7,96,39.7,37.0,0.0,0.0,0.0,0,3.1,109,5.6,993.0,0,,Clear sky
2025-12-06 05:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.4,97,39.5,36.2,0.0,0.0,0.0,5,4.0,103,7.2,992.7,0,,Clear sky
2025-12-06 06:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.1,99,38.8,35.0,0.0,0.0,0.0,73,3.5,108,8.7,992.7,2,,Partly cloudy
2025-12-06 07:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,39.6,99,39.4,35.5,0.0,0.0,0.0,100,3.8,117,7.6,992.7,3,,Overcast
2025-12-06 08:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,40.2,100,40.1,36.4,0.0,0.0,0.0,100,3.5,119,8.5,993.0,3,,Overcast
2025-12-06 09:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,41.3,99,41.0,37.7,0.0,0.0,0.0,100,3.2,108,8.9,993.6,3,,Overcast
2025-12-06 10:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,42.8,96,41.6,39.0,0.0,0.0,0.0,100,4.0,132,10.7,993.6,3,,Overcast
2025-12-06 11:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,45.4,90,42.5,40.9,0.0,0.0,0.0,100,6.2,152,15.0,992.9,3,,Overcast
2025-12-06 12:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,45.1,89,42.2,41.4,0.0,0.0,0.0,100,4.2,175,15.2,991.9,3,,Overcast
2025-12-06 13:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,47.1,86,43.1,44.0,0.0,0.0,0.0,100,3.3,190,11.2,990.5,3,,Overcast
2025-12-06 14:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,49.4,80,43.6,46.6,0.0,0.0,0.0,90,2.8,209,10.1,989.7,3,,Overcast
2025-12-06 15:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,51.4,76,44.2,48.8,0.0,0.0,0.0,5,2.6,160,9.6,988.8,0,,Clear sky
2025-12-06 16:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,52.3,76,44.9,49.7,0.0,0.0,0.0,0,3.2,134,8.7,988.5,0,,Clear sky
2025-12-06 17:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,50.6,82,45.4,48.0,0.0,0.0,0.0,0,3.4,99,8.1,987.8,0,,Clear sky
2025-12-06 18:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,48.1,89,45.1,44.8,0.0,0.0,0.0,0,4.8,89,7.4,987.5,0,,Clear sky
2025-12-06 19:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,48.0,88,44.7,44.8,0.0,0.0,0.0,0,4.5,102,8.7,987.8,0,,Clear sky
2025-12-06 20:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,48.4,87,44.6,45.0,0.0,0.0,0.0,0,4.8,124,8.5,987.8,0,,Clear sky
2025-12-06 21:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,49.0,86,45.1,45.3,0.0,0.0,0.0,0,5.9,138,10.3,987.8,0,,Clear sky
2025-12-06 22:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,49.6,86,45.6,45.8,0.0,0.0,0.0,0,6.4,149,11.6,987.8,0,,Clear sky
2025-12-06 23:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,50.2,86,46.1,46.6,0.0,0.0,0.0,0,6.2,160,11.6,987.7,0,,Clear sky
2025-12-07 00:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,51.0,85,46.5,47.0,0.0,0.0,0.0,0,7.2,181,11.0,987.4,0,,Clear sky
2025-12-07 01:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,51.1,87,47.2,47.9,0.0,0.0,0.0,0,5.7,191,13.0,987.1,0,,Clear sky
2025-12-07 02:00:00,KDFW,Dallas / Fort Worth Intl,Dallas,DFW,48.7,88,45.4,46.6,0.0,0.0,0.0,0,2.3,237,9.8,987.2,0,,Clear sky
