datetime,station_code,station_name,city,region,temp_f,humidity_pct,dew_point_f,feels_like_f,precip_in,rain_in,snow_in,cloud_cover_pct,wind_speed_mph,wind_dir_deg,wind_gust_mph,pressure_hpa,wmo_code,visibility_mi,condition
2025-12-01 18:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,48.3,76,41.2,43.3,0.0,0.0,0.0,100,6.8,31,10.1,989.0,3,,Overcast
2025-12-01 19:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,47.0,78,40.6,41.6,0.0,0.0,0.0,92,7.5,17,15.2,990.0,3,,Overcast
2025-12-01 20:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,45.0,80,39.2,38.7,0.0,0.0,0.0,100,8.7,14,17.4,990.6,3,,Overcast
2025-12-01 21:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,43.8,79,37.7,37.4,0.0,0.0,0.0,100,8.3,15,17.9,991.2,3,,Overcast
2025-12-01 22:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,43.2,79,37.2,37.3,0.0,0.0,0.0,80,7.2,15,16.8,992.1,3,,Overcast
2025-12-01 23:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,42.5,80,36.8,36.6,0.0,0.0,0.0,90,6.9,13,14.3,992.3,3,,Overcast
2025-12-02 00:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,41.0,79,35.0,34.3,0.0,0.0,0.0,99,8.0,6,16.1,992.9,3,,Overcast
2025-12-02 01:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,40.1,78,33.9,33.2,0.0,0.0,0.0,94,8.0,8,16.1,993.0,3,,Overcast
2025-12-02 02:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,39.2,77,32.6,32.0,0.0,0.0,0.0,83,8.1,9,16.6,992.7,3,,Overcast
2025-12-02 03:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,38.4,77,31.9,31.3,0.0,0.0,0.0,100,7.7,4,16.3,992.7,3,,Overcast
2025-12-02 04:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,38.1,77,31.5,31.2,0.0,0.0,0.0,100,7.1,5,15.4,992.7,3,,Overcast
2025-12-02 05:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,37.8,76,31.0,31.2,0.0,0.0,0.0,91,6.2,5,14.1,993.1,3,,Overcast
2025-12-02 06:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,37.2,79,31.2,30.7,0.0,0.0,0.0,66,6.0,8,12.1,993.7,2,,Partly cloudy
2025-12-02 07:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,36.2,80,30.7,29.9,0.0,0.0,0.0,100,5.4,360,11.4,994.5,3,,Overcast
2025-12-02 08:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,37.4,77,30.9,30.8,0.0,0.0,0.0,100,6.3,2,12.3,995.0,3,,Overcast
2025-12-02 09:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,40.0,70,31.2,34.2,0.0,0.0,0.0,65,4.5,357,13.0,995.4,2,,Partly cloudy
2025-12-02 10:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,43.8,62,31.7,38.3,0.0,0.0,0.0,97,3.8,8,11.9,995.5,3,,Overcast
2025-12-02 11:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,47.0,57,32.6,42.0,0.0,0.0,0.0,100,3.1,19,11.6,994.5,3,,Overcast
2025-12-02 12:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,48.7,52,31.7,45.4,0.0,0.0,0.0,71,0.3,153,10.5,993.6,2,,Partly cloudy
2025-12-02 13:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,51.6,54,35.5,48.6,0.0,0.0,0.0,100,2.1,193,9.6,992.4,3,,Overcast
2025-12-02 14:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,52.7,54,36.5,48.9,0.0,0.0,0.0,96,2.4,188,9.6,991.0,3,,Overcast
2025-12-02 15:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,53.6,52,36.5,49.4,0.0,0.0,0.0,94,2.6,170,9.6,990.0,3,,Overcast
2025-12-02 16:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,53.5,53,36.9,49.2,0.0,0.0,0.0,77,3.1,161,9.4,989.6,2,,Partly cloudy
2025-12-02 17:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,52.1,59,38.2,48.3,0.0,0.0,0.0,0,2.3,137,8.7,989.1,0,,Clear sky
2025-12-02 18:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,49.7,61,37.0,45.5,0.0,0.0,0.0,0,2.9,140,5.1,988.6,0,,Clear sky
2025-12-02 19:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,49.0,60,35.6,44.3,0.0,0.0,0.0,0,3.4,136,6.3,988.8,0,,Clear sky
2025-12-02 20:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,47.6,64,36.0,43.1,0.0,0.0,0.0,0,3.0,141,6.3,989.1,0,,Clear sky
2025-12-02 21:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,46.8,63,35.1,41.8,0.0,0.0,0.0,9,4.0,146,7.2,989.5,0,,Clear sky
2025-12-02 22:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,45.7,66,35.0,40.5,0.0,0.0,0.0,57,4.4,161,8.1,989.7,2,,Partly cloudy
2025-12-02 23:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,44.9,68,34.9,39.5,0.0,0.0,0.0,67,4.7,169,8.5,989.8,2,,Partly cloudy
2025-12-03 00:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,43.2,71,34.2,37.8,0.0,0.0,0.0,29,4.5,177,8.7,989.5,1,,Mainly clear
2025-12-03 01:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,42.3,73,34.2,37.1,0.0,0.0,0.0,20,4.3,186,8.3,989.3,1,,Mainly clear
2025-12-03 02:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,42.0,73,34.1,36.6,0.0,0.0,0.0,96,4.5,184,8.5,988.8,3,,Overcast
2025-12-03 03:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,41.4,76,34.5,36.6,0.0,0.0,0.0,98,3.3,186,8.3,988.2,3,,Overcast
2025-12-03 04:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,40.9,78,34.7,36.2,0.0,0.0,0.0,100,3.0,186,5.6,987.8,3,,Overcast
2025-12-03 05:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,40.8,78,34.3,36.6,0.0,0.0,0.0,98,1.8,215,4.9,987.5,3,,Overcast
2025-12-03 06:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,42.5,80,36.8,38.6,0.0,0.0,0.0,100,2.1,254,3.8,987.9,3,,Overcast
2025-12-03 07:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,43.9,76,36.7,39.9,0.0,0.0,0.0,100,2.2,261,4.0,988.1,3,,Overcast
2025-12-03 08:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,44.7,74,36.8,40.4,0.0,0.0,0.0,100,3.0,266,4.9,988.5,3,,Overcast
2025-12-03 09:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,48.7,69,39.0,45.1,0.0,0.0,0.0,100,2.6,232,6.7,988.9,3,,Overcast
2025-12-03 10:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,51.6,69,41.7,48.7,0.0,0.0,0.0,100,2.1,223,6.9,989.3,3,,Overcast
2025-12-03 11:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.2,71,46.0,53.2,0.0,0.0,0.0,100,2.4,217,8.3,989.3,3,,Overcast
2025-12-03 12:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,53.4,81,47.8,52.2,0.0,0.0,0.0,100,1.5,203,8.5,988.8,3,,Overcast
2025-12-03 13:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,54.6,84,50.0,53.8,0.004,0.004,0.0,100,1.9,147,6.7,987.6,51,,Light drizzle
2025-12-03 14:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.8,87,51.8,55.4,0.004,0.004,0.0,100,2.2,135,7.2,986.5,51,,Light drizzle
2025-12-03 15:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,56.3,88,52.8,56.2,0.0,0.0,0.0,100,2.2,131,7.2,986.2,3,,Overcast
2025-12-03 16:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,57.0,88,53.4,57.2,0.0,0.0,0.0,100,2.0,99,6.5,986.1,3,,Overcast
2025-12-03 17:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,57.0,89,53.7,57.1,0.0,0.0,0.0,100,2.5,66,6.0,985.8,3,,Overcast
2025-12-03 18:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.9,92,53.6,55.4,0.0,0.0,0.0,100,3.9,75,6.5,986.2,3,,Overcast
2025-12-03 19:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.8,92,53.3,55.3,0.004,0.004,0.0,100,3.6,58,8.1,986.7,51,,Light drizzle
2025-12-03 20:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.8,92,53.5,55.1,0.0,0.0,0.0,100,4.1,49,7.8,986.9,3,,Overcast
2025-12-03 21:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.7,94,53.9,54.7,0.0,0.0,0.0,100,5.3,63,10.1,986.9,3,,Overcast
2025-12-03 22:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.8,96,54.5,55.0,0.0,0.0,0.0,100,5.0,53,10.7,987.0,3,,Overcast
2025-12-03 23:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,56.1,96,55.0,55.8,0.0,0.0,0.0,100,4.4,48,9.6,987.3,3,,Overcast
2025-12-04 00:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,56.3,97,55.5,56.4,0.0,0.0,0.0,100,4.0,58,8.5,986.2,3,,Overcast
2025-12-04 01:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,56.2,98,55.6,56.6,0.0,0.0,0.0,100,3.2,36,7.4,986.3,3,,Overcast
2025-12-04 02:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,56.4,97,55.6,56.2,0.0,0.0,0.0,100,4.7,33,8.9,986.6,3,,Overcast
2025-12-04 03:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,56.4,97,55.6,55.6,0.0,0.0,0.0,100,6.0,30,11.6,986.7,3,,Overcast
2025-12-04 04:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,56.5,96,55.4,55.9,0.0,0.0,0.0,100,5.5,31,12.3,987.0,3,,Overcast
2025-12-04 05:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,56.1,96,55.0,54.8,0.0,0.0,0.0,100,6.9,34,13.4,987.7,3,,Overcast
2025-12-04 06:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.1,94,53.3,52.2,0.004,0.004,0.0,100,9.3,11,18.1,988.2,51,,Light drizzle
2025-12-04 07:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,53.9,94,52.1,49.9,0.016,0.016,0.0,100,11.0,9,20.8,989.4,51,,Light drizzle
2025-12-04 08:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,52.4,93,50.4,47.5,0.02,0.02,0.0,100,11.9,20,22.4,990.6,53,,Moderate drizzle
2025-12-04 09:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,51.5,89,48.5,46.0,0.004,0.004,0.0,100,12.3,10,24.8,991.9,51,,Light drizzle
2025-12-04 10:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,50.5,87,46.8,45.0,0.008,0.008,0.0,100,11.0,13,25.9,992.9,51,,Light drizzle
2025-12-04 11:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,50.5,82,45.3,43.9,0.004,0.004,0.0,100,12.6,360,26.4,993.1,51,,Light drizzle
2025-12-04 12:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,49.0,78,42.3,42.0,0.0,0.0,0.0,100,12.1,3,27.3,993.1,3,,Overcast
2025-12-04 13:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,50.6,70,41.1,43.6,0.0,0.0,0.0,100,11.6,355,25.5,992.9,3,,Overcast
2025-12-04 14:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,52.3,67,41.5,45.3,0.0,0.0,0.0,96,11.8,2,25.7,992.1,3,,Overcast
2025-12-04 15:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,53.2,64,41.5,46.7,0.0,0.0,0.0,99,10.6,5,26.6,992.2,3,,Overcast
2025-12-04 16:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,58.6,57,43.2,52.5,0.0,0.0,0.0,98,10.5,17,24.4,991.6,3,,Overcast
2025-12-04 17:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,53.9,64,42.1,48.5,0.0,0.0,0.0,100,8.1,13,21.3,992.5,3,,Overcast
2025-12-04 18:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,50.3,72,41.5,45.1,0.0,0.0,0.0,100,7.2,6,17.0,993.5,3,,Overcast
2025-12-04 19:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,49.2,73,40.9,43.6,0.0,0.0,0.0,100,8.0,11,16.3,994.1,3,,Overcast
2025-12-04 20:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,48.1,76,40.8,42.7,0.0,0.0,0.0,100,7.5,8,16.3,994.1,3,,Overcast
2025-12-04 21:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,47.4,78,40.7,42.4,0.0,0.0,0.0,100,6.5,1,15.4,994.4,3,,Overcast
2025-12-04 22:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,46.9,78,40.4,42.3,0.0,0.0,0.0,100,5.6,358,13.4,994.4,3,,Overcast
2025-12-04 23:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,46.4,78,40.0,41.9,0.0,0.0,0.0,100,5.1,6,11.2,994.2,3,,Overcast
2025-12-05 00:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,45.8,80,39.8,41.5,0.0,0.0,0.0,100,4.4,357,10.3,994.4,3,,Overcast
2025-12-05 01:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,45.4,79,39.3,40.9,0.0,0.0,0.0,100,4.6,352,9.8,994.3,3,,Overcast
2025-12-05 02:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,45.3,78,39.0,40.7,0.0,0.0,0.0,100,4.8,1,10.7,993.5,3,,Overcast
2025-12-05 03:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,45.2,79,39.0,40.9,0.0,0.0,0.0,100,4.0,3,10.1,993.3,3,,Overcast
2025-12-05 04:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,45.0,80,39.1,40.5,0.0,0.0,0.0,100,4.7,8,9.8,992.3,3,,Overcast
2025-12-05 05:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,45.0,81,39.5,41.0,0.0,0.0,0.0,100,3.5,7,10.1,991.6,3,,Overcast
2025-12-05 06:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,44.5,81,39.0,40.4,0.0,0.0,0.0,100,3.5,45,7.2,991.8,3,,Overcast
2025-12-05 07:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,44.4,81,39.1,40.3,0.0,0.0,0.0,100,3.6,54,7.8,991.7,3,,Overcast
2025-12-05 08:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,44.9,81,39.3,41.0,0.0,0.0,0.0,100,3.1,30,8.3,991.9,3,,Overcast
2025-12-05 09:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,46.0,79,39.7,43.1,0.0,0.0,0.0,100,0.9,120,7.2,991.9,3,,Overcast
2025-12-05 10:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,47.7,77,40.8,44.4,0.0,0.0,0.0,100,2.5,185,8.3,992.2,3,,Overcast
2025-12-05 11:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,48.4,77,41.5,45.6,0.0,0.0,0.0,100,1.7,208,8.7,991.9,3,,Overcast
2025-12-05 12:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,49.4,75,41.8,45.9,0.0,0.0,0.0,100,3.5,189,8.7,991.2,3,,Overcast
2025-12-05 13:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,50.4,76,43.1,47.2,0.0,0.0,0.0,100,3.3,198,11.0,989.9,3,,Overcast
2025-12-05 14:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,51.6,74,43.7,48.8,0.0,0.0,0.0,100,2.9,208,9.8,989.0,3,,Overcast
2025-12-05 15:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,53.2,72,44.3,50.3,0.0,0.0,0.0,100,3.5,197,10.3,988.2,3,,Overcast
2025-12-05 16:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,53.2,72,44.5,50.4,0.0,0.0,0.0,100,3.5,171,10.3,987.4,3,,Overcast
2025-12-05 17:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,52.7,75,44.9,49.6,0.0,0.0,0.0,100,4.1,158,9.2,987.0,3,,Overcast
2025-12-05 18:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,51.4,76,44.2,47.9,0.0,0.0,0.0,100,4.8,167,8.5,987.3,3,,Overcast
2025-12-05 19:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,51.0,77,43.9,47.7,0.0,0.0,0.0,100,4.2,174,10.1,987.7,3,,Overcast
2025-12-05 20:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,50.2,79,43.8,47.1,0.0,0.0,0.0,100,3.6,208,8.3,988.1,3,,Overcast
2025-12-05 21:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,49.6,80,43.8,46.2,0.0,0.0,0.0,100,4.4,212,8.3,988.5,3,,Overcast
2025-12-05 22:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,49.0,82,43.9,45.6,0.0,0.0,0.0,100,4.4,214,8.5,988.4,3,,Overcast
2025-12-05 23:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,48.6,84,44.1,45.3,0.0,0.0,0.0,74,4.1,232,8.5,988.0,2,,Partly cloudy
2025-12-06 00:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,48.4,85,44.0,44.7,0.0,0.0,0.0,99,5.0,220,8.9,988.1,3,,Overcast
2025-12-06 01:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,47.5,87,43.8,44.1,0.0,0.0,0.0,100,4.4,238,9.6,987.9,3,,Overcast
2025-12-06 02:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,47.3,88,43.8,44.0,0.0,0.0,0.0,100,4.1,259,8.3,987.7,3,,Overcast
2025-12-06 03:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,47.7,87,44.0,44.6,0.0,0.0,0.0,100,3.7,250,8.3,987.2,3,,Overcast
2025-12-06 04:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,47.8,86,44.0,44.6,0.0,0.0,0.0,100,4.0,240,7.8,987.3,3,,Overcast
2025-12-06 05:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,47.8,87,44.0,44.6,0.0,0.0,0.0,100,3.8,249,7.4,986.9,3,,Overcast
2025-12-06 06:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,48.0,87,44.2,44.8,0.0,0.0,0.0,100,4.2,233,7.6,987.0,3,,Overcast
2025-12-06 07:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,48.2,86,44.2,45.2,0.0,0.0,0.0,10,3.7,261,7.8,986.8,0,,Clear sky
2025-12-06 08:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,48.2,86,44.3,45.1,0.0,0.0,0.0,0,3.9,263,6.9,986.9,0,,Clear sky
2025-12-06 09:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,51.6,80,45.5,49.6,0.0,0.0,0.0,0,2.1,276,7.2,987.3,0,,Clear sky
2025-12-06 10:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.9,73,47.4,54.3,0.0,0.0,0.0,0,2.4,221,8.3,987.6,0,,Clear sky
2025-12-06 11:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,59.8,68,49.4,58.3,0.0,0.0,0.0,0,3.2,219,10.3,987.6,0,,Clear sky
2025-12-06 12:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,65.4,62,51.9,64.6,0.0,0.0,0.0,0,4.4,228,13.0,986.1,0,,Clear sky
2025-12-06 13:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,69.0,56,52.8,68.6,0.0,0.0,0.0,0,4.8,226,13.0,984.7,0,,Clear sky
2025-12-06 14:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,71.0,52,52.2,70.1,0.0,0.0,0.0,0,4.7,228,13.0,983.5,0,,Clear sky
2025-12-06 15:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,72.0,49,51.8,70.5,0.0,0.0,0.0,0,4.7,215,12.1,982.6,0,,Clear sky
2025-12-06 16:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,71.3,51,52.2,69.9,0.0,0.0,0.0,0,5.0,192,11.9,982.4,0,,Clear sky
2025-12-06 17:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,68.2,61,54.1,67.2,0.0,0.0,0.0,0,5.3,172,10.5,982.4,0,,Clear sky
2025-12-06 18:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,65.6,64,53.1,63.4,0.0,0.0,0.0,0,7.3,175,13.2,982.5,0,,Clear sky
2025-12-06 19:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,63.9,69,53.3,61.9,0.0,0.0,0.0,1,7.1,182,13.4,983.0,0,,Clear sky
2025-12-06 20:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,61.8,74,53.5,60.2,0.0,0.0,0.0,0,6.4,186,13.4,983.2,0,,Clear sky
2025-12-06 21:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,60.2,80,54.0,58.8,0.0,0.0,0.0,0,6.1,206,12.1,983.5,0,,Clear sky
2025-12-06 22:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,59.1,85,54.7,58.0,0.0,0.0,0.0,2,6.0,206,11.4,983.8,0,,Clear sky
2025-12-06 23:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,58.5,89,55.4,57.5,0.0,0.0,0.0,0,6.5,211,12.1,984.2,0,,Clear sky
2025-12-07 00:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,58.1,92,55.8,57.5,0.0,0.0,0.0,0,5.7,215,12.1,984.0,0,,Clear sky
2025-12-07 01:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,57.2,93,55.2,56.6,0.0,0.0,0.0,0,5.3,229,10.5,983.9,0,,Clear sky
2025-12-07 02:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,56.6,94,55.0,55.9,0.0,0.0,0.0,0,5.3,235,9.8,983.9,0,,Clear sky
2025-12-07 03:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.9,95,54.6,55.2,0.0,0.0,0.0,0,5.2,237,9.4,983.9,0,,Clear sky
2025-12-07 04:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.7,96,54.4,54.8,0.0,0.0,0.0,0,5.3,232,9.6,983.5,0,,Clear sky
2025-12-07 05:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.1,96,53.9,54.4,0.0,0.0,0.0,0,4.6,255,9.4,983.3,0,,Clear sky
2025-12-07 06:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.5,98,55.0,54.7,0.0,0.0,0.0,1,5.7,261,9.2,983.8,0,,Clear sky
2025-12-07 07:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,55.1,97,54.4,54.4,0.0,0.0,0.0,0,5.1,275,9.8,984.2,0,,Clear sky
2025-12-07 08:00:00,KSAT,San Antonio Intl,San Antonio,San Antonio,56.0,96,55.0,55.3,0.0,0.0,0.0,0,5.5,268,9.2,984.8,0,,Clear sky
