OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/29/2018,01:00,10839.63,8488.24,3727.06,9164.65,32219.58,N
04/29/2018,02:00,10148.44,7954.21,3637.77,8711.41,30451.83,N
04/29/2018,03:00,9660.20,7590.48,3570.91,8380.79,29202.37,N
04/29/2018,04:00,9348.36,7365.51,3515.67,8175.63,28405.16,N
04/29/2018,05:00,9159.69,7242.16,3495.66,8070.92,27968.43,N
04/29/2018,06:00,9249.39,7221.01,3494.64,8065.65,28030.69,N
04/29/2018,07:00,9429.00,7332.72,3499.90,8102.78,28364.40,N
04/29/2018,08:00,9773.67,7428.92,3527.78,8170.00,28900.35,N
04/29/2018,09:00,10691.70,7883.41,3612.65,8695.41,30883.17,N
04/29/2018,10:00,11594.72,8514.59,3729.68,9333.97,33172.95,N
04/29/2018,11:00,12470.01,9063.02,3841.35,9968.23,35342.62,N
04/29/2018,12:00,13136.47,9589.00,3920.02,10568.53,37214.03,N
04/29/2018,13:00,13847.08,9942.92,4016.89,11084.53,38891.41,N
04/29/2018,14:00,14409.27,10254.12,4113.94,11565.31,40342.64,N
04/29/2018,15:00,14874.53,10595.85,4190.17,11930.85,41591.39,N
04/29/2018,16:00,15408.48,10878.81,4273.45,12232.25,42792.98,N
04/29/2018,17:00,15786.94,11092.72,4342.55,12370.08,43592.28,N
04/29/2018,18:00,16041.88,11168.97,4362.66,12234.30,43807.81,N
04/29/2018,19:00,15873.45,11090.34,4300.96,11803.28,43068.03,N
04/29/2018,20:00,15334.43,11013.73,4226.71,11363.44,41938.32,N
04/29/2018,21:00,15253.26,11190.54,4196.68,11402.50,42042.98,N
04/29/2018,22:00,14835.91,10989.96,4141.94,11039.07,41006.88,N
04/29/2018,23:00,13469.19,10223.34,4011.96,10275.86,37980.35,N
04/29/2018,24:00,12015.02,9236.85,3852.64,9444.18,34548.69,N
04/28/2018,01:00,10488.78,8326.64,3600.42,8933.24,31349.07,N
04/28/2018,02:00,9852.99,7826.28,3527.74,8517.64,29724.65,N
04/28/2018,03:00,9393.44,7548.14,3498.85,8241.49,28681.93,N
04/28/2018,04:00,9217.84,7373.59,3478.89,8069.27,28139.60,N
04/28/2018,05:00,9177.44,7288.05,3495.66,8004.68,27965.83,N
04/28/2018,06:00,9424.14,7400.73,3507.72,8109.43,28442.02,N
04/28/2018,07:00,9921.62,7716.61,3536.74,8329.52,29504.50,N
04/28/2018,08:00,10414.92,7922.80,3594.13,8501.38,30433.23,N
04/28/2018,09:00,11177.80,8331.19,3656.37,8955.90,32121.26,N
04/28/2018,10:00,11757.07,8800.21,3731.87,9479.28,33768.44,N
04/28/2018,11:00,12284.32,9299.07,3789.71,10020.65,35393.75,N
04/28/2018,12:00,12730.36,9709.63,3859.67,10525.63,36825.29,N
04/28/2018,13:00,13142.59,10099.54,3924.36,10977.85,38144.34,N
04/28/2018,14:00,13565.15,10476.03,4008.65,11475.13,39524.95,N
04/28/2018,15:00,14154.10,10888.79,4092.41,11953.28,41088.59,N
04/28/2018,16:00,14757.36,11242.15,4123.33,12363.42,42486.25,N
04/28/2018,17:00,15291.26,11535.83,4198.68,12570.63,43596.40,N
04/28/2018,18:00,15571.27,11618.28,4239.55,12540.80,43969.90,N
04/28/2018,19:00,15390.03,11466.53,4248.05,12205.88,43310.49,N
04/28/2018,20:00,14771.56,11090.59,4183.49,11679.00,41724.63,N
04/28/2018,21:00,14344.31,10880.29,4118.98,11473.61,40817.19,N
04/28/2018,22:00,13875.79,10517.29,4098.99,11045.30,39537.37,N
